channel_id,video_id,title,published_text,length_seconds,views,is_live,badges,description_snippet,is_commercial,has_emotional_title
https://www.youtube.com/@VladandNiki,3LvL03U9F8I,Giant Dinosaurs in the House – Funny stories for kids,2 months ago,1982,8834733,False,,,False,False
https://www.youtube.com/@VladandNiki,A9gcIpnsZlw,Mike and Lea get a Surprise for $1,2 months ago,1133,5580337,False,,,False,True
https://www.youtube.com/@VladandNiki,othDdo-VnXc,Blockworld Survival with Chris and Michael,3 months ago,1290,29382318,False,,,False,False
https://www.youtube.com/@VladandNiki,X7Y53AFtGZQ,Best Cardboard Adventures for kids,3 months ago,4018,17954500,False,,,False,False
https://www.youtube.com/@VladandNiki,cqTR56kupLw,Mike teaches Uncle to choose healthy food and stay fit,3 months ago,1225,5287946,False,,,False,False
https://www.youtube.com/@VladandNiki,cdlEJ5vnB2M,Mike teaches Uncle not to cheat and tell truth,3 months ago,1196,13708660,False,,,False,False
https://www.youtube.com/@VladandNiki,8hhU-jyUxCo,Big Fun Adventure Collection with Chris and friends,3 months ago,1982,9591195,False,,,False,False
https://www.youtube.com/@VladandNiki,Wz--wtGlJtM,Mike becomes a pilot and saves his friends   best stories for kids,3 months ago,1260,16878870,False,,,False,False
https://www.youtube.com/@VladandNiki,ryn2v1m0iwA,Chris and friends - Useful stories about good behavior from their life,3 months ago,1144,4232218,False,,,False,False
https://www.youtube.com/@VladandNiki,SA8kwyIepzs,Chris and Mike visited MONSTER JAM show,3 months ago,1292,17497167,False,,,False,False
https://www.youtube.com/@VladandNiki,ZzlK-R5Graw,Dinosaur Rescue Adventure and other funny stories for kids,3 months ago,3896,13947071,False,,,False,False
https://www.youtube.com/@VladandNiki,zKF8dFsJMmM,Cardboard Challenge for kids with Chris and Mike,4 months ago,1161,7446483,False,,,False,False
https://www.youtube.com/@VladandNiki,rjBae3OAF38,Kids turn into Superheroes - Christmas Toys story for children,4 months ago,1300,11674125,False,,,False,False
https://www.youtube.com/@VladandNiki,nhkIV54orN0,Auntie helps kids to get ready for school,4 months ago,1077,11250336,False,,,False,False
https://www.youtube.com/@VladandNiki,2NW4Ye_BF7U,Creative Cardboard School Adventures with Chris and friends!,4 months ago,2118,2004797,False,,,False,False
https://www.youtube.com/@VladandNiki,MmsPeLGSbn8,Kids learn to be responsible,4 months ago,1264,57642214,False,,,False,False
https://www.youtube.com/@VladandNiki,yAwJ3vRieUY,Kids learn the importance of healthy food,4 months ago,1144,34942801,False,,,False,False
https://www.youtube.com/@VladandNiki,AaFd-ttv138,Learn Wild Animals Names & Facts for kids!,4 months ago,3887,23515951,False,,,False,False
https://www.youtube.com/@VladandNiki,1UG1rWvqvaU,Uncle’s Ice Cream Truck Story,4 months ago,1133,7101124,False,,,False,False
https://www.youtube.com/@VladandNiki,2OjZCZuZeW0,Chris and Mike - Funny story about a new Nanny,5 months ago,1099,8134057,False,,,False,False
https://www.youtube.com/@VladandNiki,jwGbPQLRYoQ,Fishing boat challenge for kids,5 months ago,1245,37979635,False,,,False,False
https://www.youtube.com/@VladandNiki,_qHdcAOlnzo,Chris and Escape Adventures with Dinosaurs,5 months ago,2018,10279621,False,,,False,False
https://www.youtube.com/@VladandNiki,s6w6-LHv62E,Chris and Alice Twin Smash! Super Team Up!,5 months ago,1080,21485996,False,,,False,False
https://www.youtube.com/@VladandNiki,NFfptLhpg0c,Cardboard Houses Challenge for kids,5 months ago,1304,15025136,False,,,False,False
https://www.youtube.com/@VladandNiki,8SfLFObzibI,50 cars Challenge for kids,5 months ago,1154,5459706,False,,,False,False
https://www.youtube.com/@VladandNiki,pDPwQYSRIj8,Kids turn toys into real Dinosaurs - Funny stories for kids!,5 months ago,3830,16347357,False,,,False,False
https://www.youtube.com/@VladandNiki,37Ucqqyd9_8,Kids Race Cars - Who Will Win?,5 months ago,427,1761295,False,,,False,False
https://www.youtube.com/@VladandNiki,KKqe5vP2oEs,Wild Animal Adventure at Home | Kids Learn Animal Names,5 months ago,1287,18467726,False,,,False,False
https://www.youtube.com/@VladandNiki,YGy7cRsHs1U,Kid plays Halloween Trick or Treat,6 months ago,1299,34817465,False,,,False,False
https://www.youtube.com/@VladandNiki,8UTwsiZU_jo,Alice and the Magic Story of a New Toy,6 months ago,1047,4966841,False,,,False,False
https://www.youtube.com/@VladandNiki,Ixg6LDhQ-40,Fun Outdoor Challenges and Adventures for kids!,6 months ago,2068,1412854,False,,,False,False
https://www.youtube.com/@VladandNiki,dFrODXXSAK4,Kids Take Care of Animals at the Shelter,6 months ago,1137,6180603,False,,,False,False
https://www.youtube.com/@VladandNiki,dFP-7w30IOs,Cardboard school Adventures with Alice,6 months ago,1015,17157736,False,,,False,False
https://www.youtube.com/@VladandNiki,qNkSGOst6eg,Kids pretend play with superhero cookies,6 months ago,1142,32017813,False,,,False,False
https://www.youtube.com/@VladandNiki,9NuqSv_C5pM,Kids learn how to turn recyclables into toys,6 months ago,1206,8865310,False,,,False,False
https://www.youtube.com/@VladandNiki,8OtHsYlTOeY,Alice and Chris learn to share toy cars,6 months ago,1209,60500958,False,,,False,False
https://www.youtube.com/@VladandNiki,reN8rEqAKbg,Chris catches Bugs at Home and other useful kids stories,6 months ago,3872,14547446,False,,,False,False
https://www.youtube.com/@VladandNiki,JPxmTWDy-sk,Chris learned to run quickly and safely from Dinosaurs,6 months ago,1179,6728225,False,,,False,False
https://www.youtube.com/@VladandNiki,N5wgQ_7vDjs,Sharks vs Dinos Toy Monster Truck Competition,6 months ago,435,2050083,False,,,False,False
https://www.youtube.com/@VladandNiki,4-0Ab_VH8k0,Kids learn to make Handmade sweets,7 months ago,1094,134785430,False,,,False,False
https://www.youtube.com/@VladandNiki,_5Nr1fcPuWw,Alice and Chris pretend play with toy Microwave,7 months ago,1251,12703572,False,,,False,False
https://www.youtube.com/@VladandNiki,4IMlyc7HGYg,Chris and friends - School stories for kids,7 months ago,2061,9447287,False,,,False,False
https://www.youtube.com/@VladandNiki,1ESlSrQ5l6E,Uncle called a strange Nanny for Kid,7 months ago,1163,4189252,False,,,False,False
https://www.youtube.com/@VladandNiki,xOQDHQWUMno,Alice wants to be a good sister for Leo,7 months ago,1403,7811796,False,,,False,False
https://www.youtube.com/@VladandNiki,QUdeNlGpx1Y,Kids play with colored cups and learn how to share,7 months ago,1156,4069378,False,,,False,False
https://www.youtube.com/@VladandNiki,gm0MLr-iWhE,Kids are trying to make friends with a neighbor,7 months ago,1138,10225956,False,,,False,False
https://www.youtube.com/@VladandNiki,kPmTrF_DMhU,Kids pretend play firefighter - Fire Truck Rescue Missions,7 months ago,3675,11617789,False,,,False,False
https://www.youtube.com/@VladandNiki,fuAwp5FF3Yk,Kids learn to do teamwork with Magic Giant Toys,7 months ago,1170,7822870,False,,,False,False
https://www.youtube.com/@VladandNiki,_YgwSoGD8kE,Dinosaur Stories for Kids | Chris' Dinosaur Toys Become Alive In His House,7 months ago,1021,78808361,False,,,False,False
https://www.youtube.com/@VladandNiki,Y0u-jP5FDCc,Chris and friends play with balloons - Funny story for kids,7 months ago,1229,6376358,False,,,False,False
https://www.youtube.com/@VladandNiki,h-08WZKc4ks,Chris shows rules of the road - Useful stories for kids,8 months ago,1934,8027226,False,,,False,False
https://www.youtube.com/@VladandNiki,nYtpuWc3ESE,Kid helps friends and saves the toys,8 months ago,1145,9201654,False,,,False,False
https://www.youtube.com/@VladandNiki,UpdjQJOpRMc,Slime Adventure for kids - Funny toy stories,8 months ago,1148,21641277,False,,,False,False
https://www.youtube.com/@VladandNiki,-7TRT8M7qXg,Kid superhero helps everyone and saves the day,8 months ago,962,10674156,False,,,False,False
https://www.youtube.com/@VladandNiki,HowjUEg15dY,Funny cooking stories with Chris and Friends,8 months ago,3877,11659124,False,,,False,False
https://www.youtube.com/@VladandNiki,Pucof2kWoy8,Lego School Adventure for kids!,8 months ago,1125,119688803,False,,,False,False
https://www.youtube.com/@VladandNiki,Ks5B6wp8BOU,No Wi Fi Challenge for kids with Chris,8 months ago,1133,33589143,False,,,False,False
https://www.youtube.com/@VladandNiki,FIrMRgJQu-g,Kid pretends to be a parent for Uncle,8 months ago,1118,120773106,False,,,False,False
https://www.youtube.com/@VladandNiki,hKtQsBUdo4o,Fun Watermelon Adventure and other useful stories for kids,8 months ago,1984,49475407,False,,,False,False
https://www.youtube.com/@VladandNiki,UAmqrySBUYo,Creative Cardboard School Adventure,9 months ago,1086,12982220,False,,,False,False
https://www.youtube.com/@VladandNiki,YSzHkw1h_Oc,Four Colors Water Balloons Challenge,9 months ago,1019,3633225,False,,,False,False
https://www.youtube.com/@VladandNiki,sU87yk6CBQQ,Funny Babies Masks stories with Chris,9 months ago,4101,3438753,False,,,False,False
https://www.youtube.com/@VladandNiki,naMLLJXHi9M,Kids Jump through the wall,9 months ago,937,88865415,False,,,False,False
https://www.youtube.com/@VladandNiki,YiX-qeLkgrk,Kids learn road safety and traffic rules,9 months ago,1195,23775306,False,,,False,False
