id,title,view_count,duration,upload_date,like_count,comment_count,playlist_index,n_entries,drift_score,video_order,drift_rolling,is_viral,viral_ratio
iWX2PJ8mGdY,Parents vs Kids with Nintendo's Everybody 1-2 Switch!,0,783.0,,0,0,497,2992,-0.010396205,2495,-0.0079580700956285,False,0.0
hWrkLv6EM8s,Make Her Happy Drawing Game Challenge!!,0,458.0,,0,0,496,2992,0.00081875175,2496,-0.0003644789569079876,False,0.0
evSZijwahq0,Ryan's 12th Birthday Surprise Balloons Pop Challenge!,0,1299.0,,0,0,495,2992,0.0027201306,2497,0.00018447376787662507,False,0.0
1bBezeSZjb4,Ryan's GingerBread DIY Pretend PlayHouse and more one hour kids video!,0,3615.0,,0,0,494,2992,-0.058063515,2498,-0.0025223961099982263,False,0.0
0FxpGhnTuYk,Pirate Ryan battle and hunt for treasure! | Cartoon animation for kids,0,490.0,,0,0,493,2992,-0.041026726,2499,-0.0006696483120322228,False,0.0
lIk5KlFqGlU,Ryan's Super Smashed Box Challenge Holiday Edition!,0,627.0,,0,0,492,2992,0.048642814,2500,-0.0005051098763942718,False,0.0
XJm2yCg-AV8,Top 3 Holiday Christmas Science Experiments for kids with Ryan's World,0,647.0,,0,0,491,2992,-0.12015359,2501,-0.005974053824320436,False,0.0
xaQR94g_mvI,Pirate Ryan save the day from the Siren!,0,560.0,,0,0,490,2992,0.13360643,2502,0.0009156827814877033,False,0.0
RRGQMJgZsrE,Ryan's Family Ski Trip Adventure and playing in the snow!,0,4172.0,,0,0,489,2992,-0.10475148,2503,-0.0029694671742618085,False,0.0
kseW2jbwpOg,Don't Pick The wrong Door Challenge Christmas vs Halloween Edition!,0,4228.0,,0,0,488,2992,0.0039818003,2504,-0.0032776402542367576,False,0.0
cG42mC9uhMM,What is Osmosis? Let's find out with Dr. Ion| Science Learning for Kids,0,296.0,,0,0,487,2992,-0.053735856,2505,-0.003292053588666022,False,0.0
l7ECCBVroyw,Ryan Caught Elf on The Shelf and more fun kids video!,0,2987.0,,0,0,486,2992,0.11341171,2506,0.000951133738271892,False,0.0
5fyQ0SOjcmw,Christmas Morning Opening Presents with Ryan's World!,0,3815.0,,0,0,485,2992,-0.046822526,2507,-0.003366554458625615,False,0.0
KbAztRwMTGE,Super Mario Ryan save Princess Peach from Browser Pretend play!,0,272.0,,0,0,484,2992,0.17351894,2508,0.0022201939253136517,False,0.0
IqFxkJkWElc,Ryan and Daddy Build a Gaming PC with AMD Ryzen & Radeon!,0,800.0,,0,0,483,2992,-0.067185946,2509,-0.0023263388546183707,False,0.0
UAEJaNHqj8s,New Year Celebration with Fire Works family fun with Ryan's World!,0,2477.0,,0,0,482,2992,-0.15433717,2510,-0.006538149085827172,False,0.0
uxaKT236-qo,Kids react to Baby Ferret Bath time with Ryan's World,0,307.0,,0,0,481,2992,0.10044364,2511,0.00244014177005738,False,0.0
IRjzb_CX6WM,The Science of Baking Delicious Bread with Ryan's World!,0,617.0,,0,0,480,2992,-0.11840394,2512,-0.008968861517496407,False,0.0
cGw_uH4Br6Y,Ryan test out Fireworks on New Year with Family!,0,3592.0,,0,0,479,2992,-0.04043553,2513,-0.01001261139754206,False,0.0
_q7MtPsBF7c,How to Make Sugar Rock Candy and the science behind it!,0,497.0,,0,0,478,2992,-0.1095803,2514,-0.017387428344227372,False,0.0
ohR-1HeZxwc,COCA COLA AND MENTOS Science Experiment and more!,0,3618.0,,0,0,477,2992,-0.027841244,2515,-0.018259680294431747,False,0.0
p4RJCnMNVKY,How to make DIY Real Working Vending Machine with Ryan's World!,0,795.0,,0,0,476,2992,-0.11016242,2516,-0.023808738985098898,False,0.0
sA9UvKBl2To,Red Light Green Light Challenge with Ryan!,0,629.0,,0,0,475,2992,-0.003971122,2517,-0.02414330162573606,False,0.0
rWQ6n33xn6M,Little Red Riding Hood | Fairy Tales and Bedtime Stories for Kids with Ryan,0,576.0,,0,0,474,2992,-0.03182749,2518,-0.022831500438041986,False,0.0
3835mpYTm9g,Fun Indoor Playground and Maze Trampoline Park for kids !,0,3760.0,,0,0,473,2992,-0.13314706,2519,-0.02743751716334373,False,0.0
ReAO2eizXws,Sleepy Granny in Real Life vs Ryan!,0,814.0,,0,0,472,2992,0.11133963,2520,-0.02430267643649131,False,0.0
zPDyBfdBHgQ,Help! Gus Went Missing Pretend Play with Ryan's World!,0,1750.0,,0,0,471,2992,0.08400434,2521,-0.014094779756851495,False,0.0
8i6muRRgigE,Ryan Ski for the first time in Japan with Emma and Kate!,0,501.0,,0,0,470,2992,-0.009531042,2522,-0.02125165353063494,False,0.0
IFq2LNWfBmE,Don't Cut the wrong String Challenge and more one hour kids video!,0,3808.0,,0,0,469,2992,0.056793895,2523,-0.013174384669400751,False,0.0
njPPTefiiBA,Ryan Ninja saves Daddy FULL EPISODE Cartoon animation,0,1821.0,,0,0,468,2992,0.13510367,2524,-0.006618291046470404,False,0.0
SGAJ6ifG9AQ,How to make your own DIY Alligator Teeth game Pretend Play,0,956.0,,0,0,467,2992,0.022873048,2525,-0.002787845861166716,False,0.0
T22SQU5-mhw,Ryan's Adventure at the Aquarium with Family!,0,3637.0,,0,0,466,2992,-0.10987059,2526,-0.013951960857957602,False,0.0
Rb7g64hrro0,Pirate Ryan and Friends found Buried Treasure FULL CARTOON ANIMATION,0,1552.0,,0,0,465,2992,-0.010812102,2527,-0.012151439674198627,False,0.0
4BjJFgYG_Uk,Kids React to baby animal Ferret vs IRobot Roomba,0,314.0,,0,0,464,2992,0.09505143,2528,-0.016074815206229685,False,0.0
11TxScrgqYw,Ryan Escapes the FROZEN Obby Challenge!,0,380.0,,0,0,463,2992,0.17777841,2529,-0.0038265975192189215,False,0.0
_0giRzmETQ0,Don't Cut the WRONG String Extreme Challenge!,0,610.0,,0,0,462,2992,0.14117496,2530,0.010949008725583553,False,0.0
jQYo-vY6x5o,Learn Animals with Ryan for Kids | Educational Pretend Play!,0,3879.0,,0,0,461,2992,-0.1306766,2531,-0.0006070030853152275,False,0.0
Gn9EjCHyzsw,Fun Slime Challenges with Ryan! DIY Slime Experiments!,0,1970.0,,0,0,460,2992,0.021375062,2532,0.006381947081536055,False,0.0
j1Sc16tXuRQ,Daddy Introduces Ryan to Super Mario RPG!,0,1468.0,,0,0,459,2992,0.090242565,2533,0.012915851827710868,False,0.0
j68V_NdHxZQ,Ryan's Rescue Squad Saves Grouchy Granny!,0,983.0,,0,0,458,2992,0.106808804,2534,0.023735307063907383,False,0.0
_r03HrYbBSc,The best Valentine's Day Gift Ideas!,0,1750.0,,0,0,457,2992,-0.08641747,2535,0.020806495938450097,False,0.0
YlSrBBSj_yk,Ryan's World Funny Face Filters Collections!,0,3837.0,,0,0,456,2992,0.04009219,2536,0.02831922648474574,False,0.0
6eRGw8gD92g,Would You Rather..? Ryan's World Valentine's Edition!,0,595.0,,0,0,455,2992,-0.03593556,2537,0.02672100467607379,False,0.0
lCzHkRu5vZw,Emma and Kate in the RESCUE SQUAD Obby Challenge!,0,893.0,,0,0,454,2992,0.033393864,2538,0.029982072394341232,False,0.0
hiEh5f1V8Ew,Ryan Saves the Day! Rescue Squad Boot Camp Obby!,0,1018.0,,0,0,453,2992,0.09167829,2539,0.04122334001585841,False,0.0
yZMHyZhtliw,Ryan's World VS Mark Rober Impossible Challenges!,0,1900.0,,0,0,452,2992,0.06106744,2540,0.038709730561822656,False,0.0
rc4cPGFsyt8,Ryan Plays Life-size Board Games & More! 1 Hour Kid's Games,0,3801.0,,0,0,451,2992,-0.06274538,2541,0.03137224456295371,False,0.0
addHdDD5fyc,Ryan is a Master in Ninja Adventure Challenge!,0,613.0,,0,0,450,2992,0.0025912793,2542,0.031978360610082746,False,0.0
ElI51vLtnxg,Ryan's World Rescue Squad Animation | Episode 1,0,297.0,,0,0,449,2992,0.063564606,2543,0.032316896179690954,False,0.0
xnQQ8yeawko,Ryan Makes a DIY Rainbow at Home!,0,263.0,,0,0,448,2992,-0.010017561,2544,0.025060834502801298,False,0.0
UdAyRfO75lg,Ryan Learns How to Make DIY Volcano! Science Experiment for Kids!,0,3691.0,,0,0,447,2992,-0.0646901,2545,0.020682677207514644,False,0.0
QRWyYccadE0,Emma and Kate Escape Babysitter Granny!,0,1445.0,,0,0,446,2992,0.059066825,2546,0.029129547951743006,False,0.0
2d-ERlV78j0,Don't Wake Granny Challenge with Ryan!,0,441.0,,0,0,445,2992,0.11057247,2547,0.035198776656761764,False,0.0
NDkTfIA4tfU,Ryan's Rescue Squad vs Packrat! Rescue Squad Obby Challenge!,0,618.0,,0,0,444,2992,0.06631039,2548,0.03376172468997538,False,0.0
lRDCHRug77c,Kids vs Parents Switch Up Challenge!,0,3673.0,,0,0,443,2992,0.0011979528,2549,0.024932701932266356,False,0.0
CdSfU-XYark,Ryan Learns DIY Volcano Experiment for Kids!,0,1272.0,,0,0,442,2992,-0.026328862,2550,0.016557510988786817,False,0.0
gEoJkR2H_Fw,Ryan and Mommy Play EXTREME Hide and Seek Challenge!,0,1399.0,,0,0,441,2992,0.14485605,2551,0.030334143387153744,False,0.0
-pKy39KmNCk,How to make a DIY Coin Bank out of cardboard and more!,0,1187.0,,0,0,440,2992,-0.12852031,2552,0.022839374793693423,False,0.0
lRsok8DL5d8,Ryan Learns Paper Towel Magic Trick Experiment for Kids!,0,3674.0,,0,0,439,2992,0.040841807,2553,0.02036933689378202,False,0.0
W5ooOVXolTk,Pirate Ryan vs. Easter Bunny EPIC Egg Hunt!,0,536.0,,0,0,438,2992,0.026351137,2554,0.01634645354934037,False,0.0
uL6eMuYKFII,Ninja Ryan Escapes the Easter Bunny!,0,440.0,,0,0,437,2992,0.151181,2555,0.028226376743987203,False,0.0
IIdWDBm0qPA,Ryan Learns How Bridges Work | Kids Learning Wonders of the World!,0,956.0,,0,0,436,2992,-0.10587002,2556,0.020928266132250427,False,0.0
BzkybVlKvIw,Ryan's POP IT Fidget Toy Challenge!,0,3686.0,,0,0,435,2992,0.037864942,2557,0.02461829115636647,False,0.0
SeOiKFXqU1s,Ryan's Extreme Lie Detector Test Challenge!,0,1243.0,,0,0,434,2992,0.1923236,2558,0.032564777741208674,False,0.0
kHJOPBEq6Ms,Don't Wake Daddy Challenge!,0,992.0,,0,0,433,2992,0.16383582,2559,0.036172654340043665,False,0.0
_BNzxHPhcgg,Ryan Helps Dr. Ion Win a Marathon Challenge!,0,1083.0,,0,0,432,2992,0.025799908,2560,0.03440927774645388,False,0.0
xuSDhsXhiy0,Ryan's World MEGA Easter Egg Hunt!,0,4066.0,,0,0,431,2992,-0.03682617,2561,0.03570523806847632,False,0.0
swrUUKuymUE,Ryan Plays Life Size Operation Game!,0,1420.0,,0,0,430,2992,0.086116634,2562,0.03988150581717491,False,0.0
Z4TFIdbO5dc,Ryan's Rescue Squad Medic Training Challenge!,0,643.0,,0,0,429,2992,0.03393104,2563,0.03839982748031616,False,0.0
