id,title,view_count,duration,upload_date,like_count,comment_count,playlist_index,n_entries,drift_score,video_order,drift_rolling,is_viral,viral_ratio
mDkV2uHR2e0,Thai Pork Stew and Unique Comfort Food (ข้าวพระรามลงสรง),87674,177.0,,0,0,1393,1553,-0.14003898,160,-0.07546183243393897,False,0.06991095471504631
FeD-HySBrZs,Exotic Fruit: Salak - Snake Fruit!,332993,120.0,,0,0,1392,1553,-0.027822027,161,-0.07108718426898122,False,0.2655275057990672
57Wvxn5d0oU,Thai Grilled Chicken - Gai Yang (ไก่ย่าง),156560,123.0,,0,0,1391,1553,-0.050900377,162,-0.07037219451740384,False,0.12484042099354029
VMbxiSDZANM,Durian Coffee - Glory or Gag?,27627,119.0,,0,0,1390,1553,0.03598109,163,-0.06668797368183732,False,0.022029677508869045
WYwhU-HAJGk,Khao Moo Daeng (Red Pork and Rice) ข้าวหมูแดง,56118,119.0,,0,0,1389,1553,-0.12298119,164,-0.06923904987052083,False,0.04474830573144797
7_4avZiKD2o,"How to Eat Insects, Worms, and Bugs!!!",241089,231.0,,0,0,1388,1553,-0.026061045,165,-0.06632449012249708,False,0.19224356321481625
6IsE3Ml1jUk,"Exotic Fruit: Cempedak - A Jackfruit, But Better!",149101,116.0,,0,0,1387,1553,0.00755128,166,-0.06214168663136661,False,0.11889263931117687
QA_hPKyidJY,Travel Packing List - Do You Carry These Things?,474431,410.0,,0,0,1386,1553,-0.06432531,167,-0.05764017733745277,False,0.3783096945093658
zch9mCPFG14,Thai Suki - Healthy Thai Food (สุกี้น้ำ / สุกี้แห้ง),127082,185.0,,0,0,1385,1553,-0.052309103,168,-0.05708288880996406,False,0.10133476226814696
3hxhRCVQyC0,40 Second Update (and More Videos)!,13258,41.0,,0,0,1384,1553,0.09284417,169,-0.043772439984604714,False,0.010571884910145357
24Yci74WGfo,Kolkata Street Food - AMAZING Indian Vegetarian Meal on Decker's Lane!,2249431,208.0,,0,0,1383,1553,-0.1118069,170,-0.04526374745182693,False,1.7936887649202882
wUbuhjAPFCw,Pani Puri (Puchka) in Kolkata - One of The BEST Indian Street Food Snacks!,1315571,181.0,,0,0,1382,1553,-0.10240625,171,-0.04991824920289219,False,1.049031920585672
W-2gSkAdrvA,Bhel Puri - A Crunchy & Tangy Indian Snack,327094,127.0,,0,0,1381,1553,-0.025625195,172,-0.04503379887901247,False,0.26082366290534664
L_qqzqe-V3s,"Indian Mango Lassi - The Best Mango Smoothie I've Ever Had in Kolkata, India!",456701,130.0,,0,0,1380,1553,0.0010092454,173,-0.041722750198096036,False,0.36417185173844435
AvNdOJMDMyQ,"11 Best Things To Do in Kolkata, India (Calcutta) - Kolkata Food and Travel Guide!",852059,456.0,,0,0,1379,1553,-0.16524415,174,-0.04884333200752735,False,0.6794290002001465
sEUUWhHMsvw,"Best Indian Street Food Rolls at Kusum Rolls in Kolkata, India",708124,215.0,,0,0,1378,1553,-0.09392573,175,-0.05054242759943008,False,0.56465571203136
p-IKy_zCPPM,Indian Street Food in Kolkata  - GHUGNI CHAAT (Yellow Peas with Indian Spices),578966,171.0,,0,0,1377,1553,-0.084788114,176,-0.05040036514401436,False,0.46166555429832684
UaOvTzlToh0,Jhal Muri - Kolkata's Favorite Snack,339339,140.0,,0,0,1376,1553,0.03742859,177,-0.04764312291517854,False,0.2705877849995335
huipm50W2bw,"21 Things To Do In Delhi, India (नई दिल्ली)",704229,712.0,,0,0,1375,1553,-0.10691882,178,-0.05322831915691495,False,0.5615498520430499
OILEkd5_8rk,"Street Food in India - Bengali Fish Curry and Rice on Camac Street, Kolkata, India!",1344333,151.0,,0,0,1374,1553,-0.072110355,179,-0.05362245822325349,False,1.0719666433029444
