id,title,view_count,duration,upload_date,like_count,comment_count,playlist_index,n_entries,drift_score,video_order,drift_rolling,is_viral,viral_ratio
V0eyIW4Yd7Q,OUR NEW HOUSE TOUR!!!,0,1764.0,,0,0,36,712,-0.09262585,676,0.1290330508723855,False,0.0
zAcqcC6EQhg,SURPRISING OUR DAUGHTERS WITH A NEW ROOM MAKEOVER REVEAL!!! **ADORABLE**,0,1157.0,,0,0,35,712,0.12344476,677,0.12444069664925336,False,0.0
pOdmsbrTsVs,RATING MY WIFE'S HALLOWEEN COSTUMES!!! **HILARIOUS**,0,860.0,,0,0,34,712,0.08439404,678,0.1217263339087367,False,0.0
F_A_YpSrj54,MY HUSBAND CAN'T BELIEVE I WAS DOING THIS... **HILARIOUS**,0,859.0,,0,0,33,712,0.18335095,679,0.11990777235478163,False,0.0
wRYyFXLFkGc,MY WIFE CAN’T BELIEVE I DID THIS…**HILARIOUS**,0,1086.0,,0,0,32,712,0.21800728,680,0.12665656339377165,False,0.0
M0UYH2GXJng,OUR 2 YEAR OLD GOES ON HIS FIRST DATE!!! **GUESS WITH WHO**,0,606.0,,0,0,31,712,0.13831604,681,0.12519480790942908,False,0.0
eo9lnHCrm2A,SHE COULDN'T STOP CRYING!!! **EMOTIONAL**,0,1381.0,,0,0,30,712,0.28655657,682,0.13667132910341023,False,0.0
pJUnz_97d6E,THE NEW ACE FAMILY INTRO!!! **CHRISTMAS EDITION**,0,1254.0,,0,0,29,712,-0.13015988,683,0.11612557079643011,False,0.0
GueV9cuX2G8,AUSTIN GOT ARRESTED...**CALLING HIS FAMILY FROM JAIL**,0,2156.0,,0,0,28,712,0.16437247,684,0.12132936902344227,False,0.0
yxl7CyaBqRg,I'M SORRY ACE...,0,881.0,,0,0,27,712,0.099278584,685,0.11933044157922268,False,0.0
4KLqQ2IEb2Y,EXTREME FAMILY YOGA CHALLENGE!!! **HILARIOUS**,0,838.0,,0,0,26,712,0.00048987195,686,0.11306595224887132,False,0.0
Mg6qEbCh5wA,"SOMEONE HIT OUR $500,000 CAR...AND LEFT US THIS NOTE!!!",0,1413.0,,0,0,25,712,0.22843951,687,0.11572702247649432,False,0.0
0Sv_KDCXnnU,SHOWING OUR KIDS OUR FIRST HOME BEFORE YOUTUBE!!! **BEFORE THEY WERE BORN**,0,587.0,,0,0,24,712,0.101185225,688,0.11591662224382163,False,0.0
hRdysac16-I,SNEAKING INTO MY OLD HIGH SCHOOL!!! **SURPRISING STUDENTS**,0,840.0,,0,0,23,712,0.078996375,689,0.11267763432115316,False,0.0
oKCih0Bclb4,YOU WON'T BELIEVE WHAT HAPPENED TO THIS PUPPY!!! **SHOULD WE KEEP HIM???**,0,699.0,,0,0,22,712,0.2924209,690,0.12097570057958365,False,0.0
8W_Nn_qP5uQ,FAINTING IN FRONT OF MY KIDS TO SEE WHAT THEY DO...,0,695.0,,0,0,21,712,0.2606752,691,0.12192787136882544,False,0.0
UL59zv8Ftzg,HOUSE FOR SALE!!!,0,858.0,,0,0,20,712,0.019309005,692,0.11915357941761613,False,0.0
Lz9rYL_AKww,WE'VE HAD ENOUGH...CONFRONTING OUR NEIGHBORS!!!,0,483.0,,0,0,19,712,0.11100448,693,0.11886188210919499,False,0.0
0EaoARcw3yw,HAPPY ANNIVERSARY!!! **5 YEARS**,0,640.0,,0,0,18,712,0.037096992,694,0.11841053077951073,False,0.0
buDUHXHTvrM,ELLE TRANSFORMS INTO WEDNESDAY **VIRAL NETFLIX SHOW**,0,678.0,,0,0,17,712,0.027662523,695,0.11161075131967664,False,0.0
gVWw3LPs2tQ,THE SCARIEST DAY OF OUR LIFE...,0,1651.0,,0,0,16,712,0.19949706,696,0.1262168967165053,False,0.0
9FuBBiz934o,OUR KIDS GO GROCERY SHOPPING FOR US!!! **WHO HAS THE BEST CART???**,0,865.0,,0,0,15,712,0.0035550687,697,0.12022241223603487,False,0.0
FcuHn_yRAYk,"""I TOLD YOU I WASN'T FEELING WELL""...",0,483.0,,0,0,14,712,0.17958905,698,0.12498216275125743,False,0.0
A4NaqspB0z8,A DAY IN A LIFE WITH ELLE!!!,0,714.0,,0,0,13,712,0.054764707,699,0.11855285055935383,False,0.0
GEAFJibTnGc,SURPRISING OUR KIDS WITH REALLY BAD CHRISTMAS GIFTS!!! **UNEXPECTED REACTIONS**,0,651.0,,0,0,12,712,0.17498039,700,0.11640150584280491,False,0.0
ey_yThwa9zs,THE ACE FAMILY CHRISTMAS SPECIAL 2022!!! **GOING TO DUBAI**,0,845.0,,0,0,11,712,-0.043544456,701,0.10730848126113415,False,0.0
Ol-IcdEM69s,MOVING TO DUBAI!!! **GOODBYE LA**,0,671.0,,0,0,10,712,0.13780506,702,0.09987090565264226,False,0.0
NS60p6i6eOw,WE ARRIVED IN DUBAI!!!,0,749.0,,0,0,9,712,0.11249799,703,0.11200379952788353,False,0.0
uhZOUY3Magw,WHAT REALLY HAPPENED IN DUBAI...,0,1496.0,,0,0,8,712,0.15321907,704,0.11144612953066826,False,0.0
n4DwNPfjd1Y,OUR DREAM HOUSE TOUR!!! **INSANE MANSION**,0,1387.0,,0,0,7,712,-0.0041965805,705,0.10627237129956484,False,0.0
8Qeq35EMcUk,SURPRISING MY GIRLS FOR VALENTINE'S DAY!!!,0,880.0,,0,0,6,712,0.15253678,706,0.11387471668422222,False,0.0
ekAiInxKFn4,IT'S FINALLY TIME....,0,857.0,,0,0,5,712,0.051394742,707,0.10502247828990222,False,0.0
W9JKlxYVelA,MY UNTOLD STORY...,0,1047.0,,0,0,4,712,0.15233535,708,0.10757998432964086,False,0.0
4TY8OQG8JBI,ANSWERING ALL OF THE QUESTIONS,0,1273.0,,0,0,3,712,-0.08018826,709,0.09962075259536504,False,0.0
dVJjAQKOCzI,We're back,0,98.0,,0,0,2,712,-0.0074476823,710,0.08462732378393412,False,0.0
TXeje0ZDrAs,Our first video back on youtube...,0,1222.0,,0,0,1,712,0.08255702,711,0.07572141531854867,False,0.0
