id,channel_short_name,viewCount,is_challenge,is_unboxing,is_prank,is_storytime,is_vlog,is_tutorial,is_reaction,is_qa,is_review,is_mukbang,is_game,is_roleplay,is_music,is_toy,is_shorts,has_clickbait_emotion,has_urgency,has_mystery,has_conflict,has_medical,has_brand,has_money,has_giveaway,has_milestone,has_travel,title_length,word_count,caps_ratio,exclamation_count,question_mark,has_emoji,has_ellipsis,has_number,has_all_caps_word
KGqF-cBmAeU,familyfunpack,3470396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,9,0.1346153846153846,0,0,0,1,0,0
tHDc5XFL81Y,familyfunpack,677923.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,8,0.1,0,0,0,0,1,0
Mm0nTz9xEkE,familyfunpack,153458.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,6,0.09302325581395349,0,0,0,0,0,0
GVlgW6JVpno,familyfunpack,412763.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,5,0.07692307692307693,0,1,0,0,0,0
XYxtxG6Xmjw,familyfunpack,7251133.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0.10714285714285714,0,0,0,0,0,0
Sd5qk9aQNF0,familyfunpack,258425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0.14634146341463414,0,0,0,0,1,0
t-vz6UqG1E0,familyfunpack,74582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,3,0.15789473684210525,1,0,0,0,0,0
uWg_9utJES8,familyfunpack,103607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0.2,0,0,0,0,0,0
1pooOx9DveM,familyfunpack,11421143.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,41,8,0.07317073170731707,0,0,0,0,0,0
v3dIewzJass,familyfunpack,165392.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,8,0.13953488372093023,0,0,0,0,0,0
A4ZTeYZxzy8,familyfunpack,680974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,4,0.14285714285714285,0,0,0,0,0,0
14NdvcmUk58,familyfunpack,739575.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,4,0.13043478260869565,0,0,0,0,0,0
RhDEKSlF5CU,familyfunpack,568077.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,8,0.13513513513513514,0,0,0,0,0,0
jUj_Fsf2NTk,familyfunpack,379434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.32432432432432434,2,0,1,0,1,1
RQntCWvIou8,familyfunpack,165446.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35,6,0.11428571428571428,0,0,0,0,0,0
PPDEleOyaVs,familyfunpack,458469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,0.7,3,0,0,0,0,1
T8ErjTPxYA0,familyfunpack,187878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,3,0.3157894736842105,0,0,0,1,0,1
ToNA4VDsv0E,familyfunpack,548010.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,6,0.11904761904761904,0,0,0,1,0,0
h_YnsFY0hRs,familyfunpack,564170.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,13,0.36065573770491804,1,0,0,0,1,1
w00ICWtw89w,familyfunpack,441186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,4,0.10344827586206896,2,0,0,0,0,0
-KDX6w9A_Io,familyfunpack,244103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,10,0.14814814814814814,1,0,0,0,0,1
B2hsCDf69NY,familyfunpack,432319.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,8,0.14285714285714285,0,0,0,0,1,0
UqtbLZFVTLU,familyfunpack,937067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,8,0.14285714285714285,0,0,0,0,1,0
-7rXGo50E2g,familyfunpack,432897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,5,0.125,0,0,0,0,0,0
ujnlFPW6oFc,familyfunpack,264114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,8,0.14285714285714285,0,0,0,0,1,0
pMqYT8_s7Qc,familyfunpack,1359727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,8,0.125,0,0,0,0,1,0
EC10uK10FPU,familyfunpack,803534.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31,5,0.12903225806451613,0,0,0,0,0,0
vWEZrMvqNXE,familyfunpack,687863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,5,0.1111111111111111,0,0,0,0,0,0
pG3ql60CkDI,familyfunpack,370576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,5,0.11764705882352941,0,0,0,0,0,0
6Q-oca6XgKU,familyfunpack,1091456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0.1282051282051282,0,0,0,0,1,0
57MDPe2H5d0,familyfunpack,1141114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0.13043478260869565,3,0,0,0,0,0
qJxDfkR2-Ig,familyfunpack,276867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,6,0.08695652173913043,0,0,0,0,0,0
DmMVXxSTGo0,familyfunpack,119893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,5,0.13043478260869565,0,0,0,0,0,0
DzEiKDE85h8,familyfunpack,176557.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,4,0.1111111111111111,0,0,0,0,0,0
9dnF5mzyHZE,familyfunpack,461551.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,6,0.11627906976744186,0,0,0,0,0,0
Uz9cyFhQOV4,familyfunpack,175177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.10810810810810811,0,0,0,0,1,0
OEql8AcBFzI,familyfunpack,174834.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,8,0.14634146341463414,0,0,0,0,0,0
g9OrPdXhMMg,familyfunpack,113199.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,33,4,0.09090909090909091,0,0,0,0,0,0
I2K0HyDlCw0,familyfunpack,99149.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0.2,0,0,0,0,0,0
CNASEy-9fjw,familyfunpack,327215.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,6,0.14285714285714285,2,0,0,0,0,0
r3NcTzPa9_4,familyfunpack,273797.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,8,0.08571428571428572,0,0,0,0,1,0
6bRyOvShBl0,familyfunpack,85484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0.24,0,0,0,0,0,0
po5EOwXNUPw,familyfunpack,1401273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,3,0.10526315789473684,0,0,0,0,0,0
dBcOKcoTKY8,familyfunpack,947928.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0.4166666666666667,0,0,0,0,0,1
nG9y1tFZ9qw,familyfunpack,154020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,9,0.06521739130434782,0,0,0,0,1,0
eec7dn4QTJg,familyfunpack,710409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,6,0.13333333333333333,0,1,0,0,0,0
j8m_aGPeosY,familyfunpack,733283.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,42,7,0.09523809523809523,0,0,0,0,0,0
yNY2y-Pyhfo,familyfunpack,83628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,3,0.09375,0,0,0,1,0,0
qqQ-ickUMQg,familyfunpack,354427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0.13333333333333333,0,0,0,0,0,0
ZiChaWnH7zE,familyfunpack,113307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,7,0.13333333333333333,0,0,0,1,0,0
JjFoMl-6RW4,familyfunpack,459931.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,60,10,0.16666666666666666,1,0,0,0,0,1
AMAV5lfOhmg,familyfunpack,137914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,6,0.14285714285714285,0,1,0,0,0,0
KIvu3ef4wNY,familyfunpack,446971.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,52,9,0.019230769230769232,0,0,1,0,0,0
ajJpK03Qt6w,familyfunpack,78213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,4,0.14285714285714285,1,0,0,0,0,0
hqEYaMDW8Gg,familyfunpack,414476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,42,7,0.42857142857142855,0,0,0,0,0,1
qU_r419XSVc,familyfunpack,304930.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,5,0.06666666666666667,0,0,0,0,0,0
BCATOomv_5g,familyfunpack,159381.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.15789473684210525,0,0,0,0,0,0
wksZaNFGprE,familyfunpack,168868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.3157894736842105,1,0,0,0,0,1
40l7qq3HnN8,familyfunpack,251627.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,10,0.12962962962962962,0,0,0,0,0,0
uRbsd_S33XU,familyfunpack,138796.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0.1,0,0,0,0,0,0
PPoBsfjV5Kg,familyfunpack,223028.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0.13793103448275862,2,0,1,0,0,0
No37-BjHdiY,familyfunpack,102229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.13333333333333333,2,0,0,0,0,0
3BKjmEwWTKo,familyfunpack,3400908.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0.1951219512195122,1,0,0,0,1,1
1QfOzalHIFU,familyfunpack,245386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0.13043478260869565,0,0,0,0,1,0
iATHGsiXltA,familyfunpack,2380600.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,89,15,0.0449438202247191,0,0,1,0,0,0
z-m06iYqOzU,familyfunpack,132648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,14,0.16666666666666666,0,0,0,0,0,1
gNFXMe3qvts,familyfunpack,1364727.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,6,0.0975609756097561,0,1,0,0,0,0
JdKGk4Csv9E,familyfunpack,723944.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,4,0.1111111111111111,0,0,0,1,0,0
6KJJVSLK2tg,familyfunpack,375914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2,0.8333333333333334,1,0,0,0,0,1
pWc9VVeuoec,familyfunpack,156095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,12,0.14705882352941177,1,0,0,0,0,0
wuTbHUw1Q7A,familyfunpack,287593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,8,0.09090909090909091,1,0,0,0,0,1
0K09mwT6hGw,familyfunpack,1323932.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46,8,0.043478260869565216,1,1,0,0,0,0
TTECZThbuiQ,familyfunpack,634859.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,8,0.14285714285714285,0,0,0,0,0,0
o4bxiDbaYZQ,familyfunpack,179778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,5,0.52,1,0,0,0,0,1
Y0BIF1rBuTs,familyfunpack,186529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0.52,9,0,0,0,0,1
9kP0zsdAfBA,familyfunpack,248827.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0.10344827586206896,1,0,1,0,0,0
4To48FMoSJA,familyfunpack,3618492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0.13636363636363635,0,0,0,0,0,0
Hw8b52KsMgQ,familyfunpack,90300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0.38095238095238093,1,0,0,0,0,1
HO3qx7qUUiU,familyfunpack,119130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,19,0.14583333333333334,2,0,0,0,0,0
GJ1WpWBZQIA,familyfunpack,156996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,0.10256410256410256,0,0,0,0,1,0
kXaxV8NAql0,familyfunpack,263617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,0.24242424242424243,0,0,0,0,0,1
nvO_GRc2SHs,familyfunpack,1674634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,8,0.1111111111111111,1,0,0,0,1,0
O54e1ucMPaM,familyfunpack,286283.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,4,0.1111111111111111,0,0,0,0,0,0
pq6h3zRSxvM,familyfunpack,31200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0.12195121951219512,0,0,0,1,0,0
gYq9AuzhZYY,familyfunpack,264399.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,6,0.024390243902439025,0,0,0,0,0,0
Bgo-2hbMZQ0,familyfunpack,232654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,7,0.1388888888888889,0,1,0,0,0,0
DhTIbn6cTyk,familyfunpack,349212.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,67,13,0.1791044776119403,0,0,0,0,0,0
Vm7nfFFIECY,familyfunpack,424680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,4,0.11538461538461539,2,0,1,0,0,0
wH5dVWjcXO4,familyfunpack,210223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,4,0.2,0,1,0,0,0,1
kqd9hz2YgrE,familyfunpack,208095.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,5,0.12903225806451613,0,0,0,0,0,0
8tAr5uCoVN8,familyfunpack,318681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0.16666666666666666,0,0,0,0,0,0
BfhAuWtEVeo,familyfunpack,151337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,5,0.11764705882352941,0,0,0,0,0,0
dgZSCG8GR4E,familyfunpack,202333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,8,0.1702127659574468,2,0,0,0,0,0
F4ZvU6G_7ws,familyfunpack,45822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,11,0.5,4,0,0,0,0,1
D8W3fR4vfhM,familyfunpack,496375.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,5,0.125,0,0,0,0,0,0
LR-msoVIPGs,familyfunpack,338687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0.4358974358974359,3,0,0,0,0,1
q8jpr5frvAo,familyfunpack,292615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,5,0.12121212121212122,0,0,0,0,0,0
zO9F7H5tm-A,familyfunpack,90605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,16,0.19540229885057472,0,0,0,0,0,1
e0TVhAys6OE,familyfunpack,158329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,5,0.29411764705882354,0,0,0,0,0,1
7hdlS2TF2vw,familyfunpack,187625.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.7894736842105263,2,0,0,0,0,1
NdJeHI67ivg,familyfunpack,512839.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,11,0.10714285714285714,1,0,0,0,0,1
l0a9Nxe55mU,familyfunpack,557324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0.78125,0,0,1,0,0,1
ecIBNNoYp_8,familyfunpack,220865.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,4,0.1,0,0,0,0,0,0
GCcLW-po41U,familyfunpack,80123.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,7,0.6666666666666666,2,0,0,0,0,1
dPbT3CyzQa4,familyfunpack,969188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,5,0.8,1,0,0,0,0,1
jjwacipgFrY,familyfunpack,91029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0.16216216216216217,0,0,0,0,0,0
OCbLTI27hV8,familyfunpack,126319.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0.10526315789473684,1,0,0,0,1,0
gC3oERCpTmw,familyfunpack,13932465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,9,0.024390243902439025,0,0,0,0,0,0
wleTgZym97Q,familyfunpack,177834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0.1875,2,0,0,0,0,0
pGX5rWtr7nA,familyfunpack,1266498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,8,0.07894736842105263,0,0,0,0,1,0
1skZdedAxrQ,familyfunpack,143900.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0.38,0,0,0,0,0,1
D0UcP3CNulA,familyfunpack,168354.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,61,10,0.13114754098360656,0,0,0,0,0,0
suBuqw07VM8,familyfunpack,202801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0.5217391304347826,4,0,0,0,1,1
sEPCYMXQ11I,familyfunpack,359017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,3,0.08333333333333333,0,0,0,0,0,0
QH7r7Xr7i2w,familyfunpack,167262.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,2,0.05263157894736842,4,0,0,0,1,0
5xKeAZCORdM,familyfunpack,180347.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0.029411764705882353,0,0,0,0,0,0
IM1aizYneBw,familyfunpack,184567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,6,0.7666666666666667,2,0,0,0,0,1
SuM0cILb0Xk,familyfunpack,155571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0.05263157894736842,1,0,0,0,1,0
uhIFQroeric,familyfunpack,125554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0.3235294117647059,2,0,0,0,1,1
KGIAykAzHEQ,familyfunpack,365110.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0.13333333333333333,1,0,0,1,1,0
-WgYWLhBJIY,familyfunpack,198076.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,7,0.02631578947368421,0,0,0,0,0,0
-OzQ3ujTRUk,familyfunpack,782921.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0.8125,1,0,0,0,0,1
zGnkn--mWnI,familyfunpack,750225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,6,0.13513513513513514,0,0,0,0,0,0
4pV3ihadC_8,familyfunpack,181257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0.2647058823529412,1,0,0,0,1,1
Gv-65aixoDI,familyfunpack,30908.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,9,0.17647058823529413,0,0,0,0,0,0
ewFQRbcl898,familyfunpack,364746.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,5,0.12903225806451613,0,0,0,0,0,0
TquniEWRkT8,familyfunpack,324878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0.42592592592592593,5,0,0,0,0,1
10KGGU0f9QQ,familyfunpack,235468.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,72,12,0.1111111111111111,0,0,0,0,0,0
xgv38gyz6Rs,familyfunpack,25734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0.14705882352941177,0,1,0,0,0,0
sDySrJN0n8c,familyfunpack,530357.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,5,0.12903225806451613,0,0,0,0,0,0
yabjskSpqLU,familyfunpack,514186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,10,0.14285714285714285,0,0,0,0,0,0
kKeA2mS2588,familyfunpack,24854.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,6,0.14634146341463414,1,0,0,0,0,0
kMjWJHGHCbk,familyfunpack,424890.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,12,0.1694915254237288,0,0,0,0,0,0
0IU69HjV3hQ,familyfunpack,298765.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,4,0.09090909090909091,1,0,0,0,0,0
ULbo5nLHReQ,familyfunpack,79185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,6,0.2,0,0,0,0,0,1
gRWASEfXfIU,familyfunpack,78650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0.7142857142857143,2,0,0,0,1,1
YVHRTJR61po,familyfunpack,2245921.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,5,0.1111111111111111,2,0,0,0,0,0
5s1npvlD3sE,familyfunpack,29812.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0.12195121951219512,1,0,0,0,0,0
2jXO4BqdELk,familyfunpack,1083778.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,5,0.125,0,0,0,0,0,0
4pGxmetCbgY,familyfunpack,5551902.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,5,0.5,0,1,0,0,0,1
