id,channel_short_name,viewCount,is_challenge,is_unboxing,is_prank,is_storytime,is_vlog,is_tutorial,is_reaction,is_qa,is_review,is_mukbang,is_game,is_roleplay,is_music,is_toy,is_shorts,has_clickbait_emotion,has_urgency,has_mystery,has_conflict,has_medical,has_brand,has_money,has_giveaway,has_milestone,has_travel,title_length,word_count,caps_ratio,exclamation_count,question_mark,has_emoji,has_ellipsis,has_number,has_all_caps_word,cluster_v2
E6D8ItltuJg,familyfunpack,83056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0.2142857142857142,0,0,0,0,0,0,6
u__phxTYzEs,familyfunpack,111157.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,3,0.1578947368421052,0,0,0,0,0,0,6
ZgduOtrc_GI,familyfunpack,160990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13,0.073170731707317,0,0,0,0,0,0,1
LKn6P-RDlg0,familyfunpack,72961.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0.1481481481481481,0,0,0,0,0,0,6
0Ndt_jqExNQ,familyfunpack,53335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0.3269230769230769,2,0,0,0,1,1,2
v9vqyIJq13g,familyfunpack,28974.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0.0909090909090909,0,0,0,0,0,0,6
3vL6k9i9mPc,familyfunpack,782924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0.0952380952380952,2,0,0,0,1,0,6
IZq2b3L5Jlc,familyfunpack,70717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33,6,0.2727272727272727,1,0,0,0,0,1,2
H1pudVczHbk,familyfunpack,84367.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,11,0.1470588235294117,0,0,0,0,0,0,1
bzLydYKP_Kw,familyfunpack,70762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0.0714285714285714,0,1,0,0,0,0,6
RrnR_OOKJjw,familyfunpack,11285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74,13,0.1081081081081081,0,0,0,0,0,0,1
t-WrRQqHKzQ,familyfunpack,55800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,3,0.1428571428571428,1,0,0,0,0,0,6
m2ev1ITg9-Y,familyfunpack,81694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,6,0.064516129032258,0,1,0,0,0,0,6
WUYyp9yw748,familyfunpack,115815.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8,0.36,2,0,0,0,0,1,2
lquaYm-v-As,familyfunpack,67409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0.1304347826086956,0,0,0,0,0,0,6
bTFpm6ZdQOg,familyfunpack,51689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2,0.1176470588235294,2,0,0,0,0,0,6
irZBEdFcSKU,familyfunpack,175693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,6,0.131578947368421,0,0,0,0,1,0,6
v003nYr7m5c,familyfunpack,69228.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0.0285714285714285,1,0,0,0,0,0,6
PhGLra12PZE,familyfunpack,71307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,7,0.0416666666666666,0,1,0,0,0,0,6
Qss3Wym4c4I,familyfunpack,49672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,6,0.1621621621621621,1,0,0,0,0,0,6
hll5zxxcP1g,familyfunpack,67126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,10,0.2391304347826087,1,0,0,0,1,1,2
jEAFpEzOMmo,familyfunpack,391225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0.0,0,1,0,0,0,0,6
QDIAwo1uCK8,familyfunpack,113035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0.024390243902439,0,0,0,0,0,0,6
Jr84HJ0RpVk,familyfunpack,3767979.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0.0277777777777777,0,1,0,0,0,0,6
qnAsy0jZRtA,familyfunpack,109846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,4,0.08,1,0,0,0,0,0,6
YTpInRC-wso,familyfunpack,67605.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60,11,0.15,0,0,0,0,0,0,1
PNbioa3hYYw,familyfunpack,28597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46,7,0.108695652173913,1,0,1,0,1,0,6
grVfP4tPKt4,familyfunpack,90331.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0.1463414634146341,0,0,0,0,0,0,6
Mwl1jDMVhN8,familyfunpack,265904.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,4,0.1538461538461538,1,0,0,0,0,0,6
QwzPXo6m_YM,familyfunpack,116164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,8,0.2592592592592592,1,0,0,0,0,1,2
bGur0G5BCmY,familyfunpack,133391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,4,0.074074074074074,1,0,0,0,1,0,6
k-ePAplddU4,familyfunpack,260451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0.125,1,0,0,0,1,0,6
OBwGxAOtWU0,familyfunpack,94821.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,4,0.0476190476190476,1,0,0,0,0,0,6
nbfHirLu8dk,familyfunpack,147882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0.525,2,0,0,0,1,1,2
ZxSfFyv_VVk,familyfunpack,233371.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,6,0.131578947368421,1,0,0,0,1,0,6
X_x9USAmu1g,familyfunpack,123389.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0.1666666666666666,0,0,1,0,0,0,6
7xbxGvzIf8E,familyfunpack,483956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0.16,0,1,0,0,0,0,6
_ey6X-g7Blo,familyfunpack,2292154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,8,0.0789473684210526,0,0,0,0,1,0,6
OJb8i1w-vdU,familyfunpack,135922.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,5,0.1428571428571428,0,0,0,0,0,0,6
POYJtCC0i7w,familyfunpack,18615.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,13,0.1927710843373494,1,0,0,0,0,1,1
2IaoNPO3_U4,familyfunpack,317877.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.1333333333333333,0,0,0,0,0,0,6
KspWA0Aq-ZI,familyfunpack,244084.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.1428571428571428,1,0,0,0,0,0,6
J3cebtyxxEM,familyfunpack,429259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0.16,0,0,0,0,0,0,6
7on4m9BUVfE,familyfunpack,429875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0.0625,0,1,0,0,0,0,6
BjQKS8gTDIM,familyfunpack,90695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,0.3235294117647059,1,0,0,0,1,1,2
gNCxNa8NMTY,familyfunpack,69671.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0.2307692307692307,0,1,0,0,0,0,6
FbcWrcMYr4s,familyfunpack,479918.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0.1304347826086956,1,0,0,0,0,0,6
uPSu8tbw404,familyfunpack,1293442.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,7,0.1707317073170731,0,0,1,0,0,0,0
U0ks-GEivX4,familyfunpack,245951.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0.1666666666666666,0,0,0,0,0,0,0
yJSzUJ4d_Yk,familyfunpack,1673947.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,10,0.1694915254237288,0,1,0,0,0,0,1
U0VQc1l0nEM,familyfunpack,8821723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,47,7,0.1276595744680851,2,0,0,0,1,0,6
OOuV7N7xCNc,familyfunpack,946909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25,5,0.12,0,0,1,0,0,0,6
xieFFvtrNsc,familyfunpack,523007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,3,0.15,0,0,0,0,0,0,6
K54H5l1AXP4,familyfunpack,1901487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,3,0.0666666666666666,1,0,0,0,0,0,6
NY7cfBG3mQc,familyfunpack,83697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,3,0.12,1,0,0,0,0,0,6
bahFzN2ilp8,familyfunpack,91104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0.0967741935483871,0,1,0,0,0,0,6
nVaR8-0GMVQ,familyfunpack,102590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0.1851851851851851,0,0,0,0,0,0,6
Ujp2utNAh6w,familyfunpack,208062.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0.1176470588235294,0,0,0,0,0,0,6
UiKocTldTEU,familyfunpack,133431.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0.1428571428571428,1,0,0,0,0,0,6
eOrROE2EzXc,familyfunpack,187993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.1052631578947368,0,1,0,0,0,0,6
di87uF3pJr4,familyfunpack,209745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0.0666666666666666,1,0,0,0,0,0,6
asXDy362RV0,familyfunpack,310814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,8,0.1282051282051282,0,0,0,0,0,0,3
40C9vJCWM-A,familyfunpack,89846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0.1481481481481481,1,0,0,0,0,0,6
EeJkPM8zk1o,familyfunpack,104711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,5,0.1111111111111111,0,0,0,0,0,0,3
l-Rd5Htdeho,familyfunpack,271446.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,8,0.2444444444444444,1,0,0,0,0,1,2
6jlLqWhsZzc,familyfunpack,74934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0.0294117647058823,0,1,0,0,1,0,6
rrUzMT4vLFo,familyfunpack,79909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,5,0.0833333333333333,1,0,0,0,1,0,6
bBBWzXr2-a4,familyfunpack,124971.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,4,0.1379310344827586,0,0,0,0,0,0,6
EHHb_HsrqXU,familyfunpack,106128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0.0344827586206896,0,1,0,0,0,0,6
yQ_wCciNBKw,familyfunpack,56587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,0.1071428571428571,1,0,0,0,1,0,6
kjvA2ZgH_lg,familyfunpack,860642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.027027027027027,0,1,0,0,0,0,6
dVJp-kYEFdg,familyfunpack,68084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,0.0980392156862745,2,0,0,0,0,0,1
I_NPjdC-yCM,familyfunpack,87100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,7,0.0444444444444444,0,1,0,0,0,0,6
193P2rqLkgs,familyfunpack,156501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,0.2553191489361702,1,0,0,0,0,1,2
Z7iIZuQrRKE,familyfunpack,31096.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0.1153846153846153,1,0,1,0,0,0,6
FZW9_Bfeigs,familyfunpack,527818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66,11,0.1969696969696969,2,0,0,0,1,1,1
ANY2YtrjwH8,familyfunpack,150506.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,0.0222222222222222,0,1,0,0,0,0,6
yXdDaBRKzog,familyfunpack,38863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,9,0.2558139534883721,0,1,0,0,1,1,6
tMkAS1OMstk,familyfunpack,117183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0.1034482758620689,0,1,0,0,0,0,6
CeCLuWQdFZ4,familyfunpack,114162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,5,0.125,0,0,0,0,0,0,3
w3i32SgZCEQ,familyfunpack,325143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,5,0.2592592592592592,0,0,0,0,0,1,5
aPTCdzrVTZg,familyfunpack,78099.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,26,5,0.1538461538461538,0,0,0,0,0,0,3
smWpFIC5agU,familyfunpack,1322434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0.0416666666666666,0,1,0,0,0,0,6
f2qeLXfrrMM,familyfunpack,122634.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0.1428571428571428,0,1,0,0,0,0,6
Lyz96sJuzQ8,familyfunpack,132214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,65,11,0.0615384615384615,0,1,0,0,0,0,1
8zw4lFtjUzI,familyfunpack,1556830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,37,7,0.1621621621621621,2,0,0,0,0,0,6
vwuLh96d-2Q,familyfunpack,154492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0.1,0,1,0,0,0,0,6
EkGqKvWEKkc,familyfunpack,46784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,6,0.0344827586206896,0,1,0,0,0,0,3
cFaRUIBqJBc,familyfunpack,109657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12,0.1724137931034483,1,0,1,0,0,0,1
Ul-iiXmDPC4,familyfunpack,99974.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0.1212121212121212,1,0,0,0,0,0,6
RErZhaZdMYU,familyfunpack,124754.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,6,0.3333333333333333,4,0,0,0,1,1,2
7gmECcX2oR0,familyfunpack,75538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,3,0.125,0,0,0,0,0,0,6
_UyPQYk6LbY,familyfunpack,71410.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,11,0.1428571428571428,0,0,0,0,0,0,1
kDo15p1vzZE,familyfunpack,93187.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,0.1515151515151515,1,0,0,0,1,0,6
IVZD-4ODp6w,familyfunpack,1059499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,8,0.0434782608695652,0,1,0,0,0,0,6
wAYJ3S9tQt0,familyfunpack,110067.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0.1904761904761904,0,0,0,0,0,0,6
9Yz-iJuC6Rk,familyfunpack,78126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0.3488372093023256,1,0,0,0,1,1,2
JkikRlF7T4A,familyfunpack,124933.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0.1578947368421052,1,0,0,0,0,0,0
OmxkMuH0JBc,familyfunpack,972246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9,0.0227272727272727,0,1,0,0,0,0,6
gfh8Tpv4SuM,familyfunpack,105352.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0.875,1,0,0,0,0,1,2
gaybnkry2_U,familyfunpack,91487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,0.1632653061224489,0,1,0,0,1,0,6
N9byqDBnVuU,familyfunpack,1988773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,5,0.1379310344827586,2,0,0,0,0,0,6
CGGTPZ5cjz4,familyfunpack,2739900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0.0416666666666666,1,0,0,0,0,0,6
9KBnePG43mg,familyfunpack,114326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,86,15,0.3604651162790697,1,0,0,0,0,1,1
NDwhXZgUG1o,familyfunpack,265002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0.1724137931034483,0,1,0,0,0,0,6
HMRKaGt5x6g,familyfunpack,127476.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0.1612903225806451,1,0,0,0,1,0,6
mhKKSh-loGA,familyfunpack,70376.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,0.1470588235294117,0,0,0,0,0,0,6
yILszwSFxL8,familyfunpack,1223253.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0.8888888888888888,0,0,0,0,0,1,2
lbmJ2eMCCHM,familyfunpack,408934.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,5,0.125,0,0,0,0,1,0,6
8MtsNezTBLo,familyfunpack,75426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0.0357142857142857,1,0,0,0,0,0,6
NMh6HwooKzk,familyfunpack,1036995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,6,0.0512820512820512,0,1,0,0,0,0,6
dSinFI68ifA,familyfunpack,889760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0.1621621621621621,1,0,0,0,0,0,6
1j03pwdqdAA,familyfunpack,68350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,2,0.1538461538461538,0,0,0,0,0,0,6
4TmGErWAuxs,familyfunpack,43680.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0.1666666666666666,0,0,0,0,0,0,1
aJ5XwlHrALc,familyfunpack,118178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0.1481481481481481,0,0,0,0,0,0,6
jOqgMJpFjdA,familyfunpack,26086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0.2631578947368421,0,0,0,0,0,0,6
p7Ff7dFS97g,familyfunpack,47992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,4,0.1904761904761904,1,0,0,0,1,0,6
NidJiT2yQaw,familyfunpack,120195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0.2424242424242424,1,0,0,0,1,1,2
oZUGnn3VR-4,familyfunpack,120282.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0.1875,0,0,0,0,0,0,5
KOsScG-3u7k,familyfunpack,238305.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0.1739130434782608,1,0,0,0,0,0,6
DaH2XVwQuho,familyfunpack,238762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,3,0.125,2,0,0,0,0,0,6
7p4rlVgN4F0,familyfunpack,121389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,9,0.1590909090909091,1,0,0,0,0,0,6
uKyCHfKA6UU,familyfunpack,64453.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0.1379310344827586,1,0,0,0,1,0,6
3M0sVo54MMA,familyfunpack,198946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0.875,1,0,0,0,0,1,2
rFuiQY7K2bs,familyfunpack,103777.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28,4,0.1428571428571428,1,0,0,0,0,0,6
b0xSAv7tETY,familyfunpack,138638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0.0769230769230769,1,0,0,0,0,0,6
5Je2JyR1sls,familyfunpack,54043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,0.0476190476190476,0,1,0,0,0,0,6
eXzXREew4FU,familyfunpack,133621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0.0526315789473684,2,0,0,0,0,0,6
izAL98fJSyE,familyfunpack,80924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0.0909090909090909,0,0,0,0,1,0,6
-OFl3d6x9VU,familyfunpack,143362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13,0.1403508771929824,0,0,0,0,1,0,1
Y1G9g33N0SI,familyfunpack,153930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,8,0.24,1,0,0,0,0,1,2
U9-w0GAGhS4,familyfunpack,127150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0.131578947368421,0,0,0,0,1,0,6
jpLFSYEhrfY,familyfunpack,461420.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,0.131578947368421,0,0,0,0,1,0,6
D9pGGNNvb-E,familyfunpack,59689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,0.1276595744680851,0,0,0,0,1,0,6
2ZuDgtM8vFk,familyfunpack,71788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,4,0.074074074074074,1,0,0,0,0,0,3
BeHqN-aanDg,familyfunpack,172266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,17,0.1527777777777778,0,0,0,0,1,0,1
Lh11qfhWZ6k,familyfunpack,46814.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,7,0.119047619047619,1,0,0,0,0,0,3
