channel,category,is_family,viral_video_idx,viral_views,pre_drift_mean,post_drift_mean,drift_change
linustechtips,adult,0,6083,7067653,-0.041798405,-0.01229691,0.029501494
linustechtips,adult,0,6085,5037376,-0.025410298,0.0069616563,0.032371953
linustechtips,adult,0,6096,7488155,0.0069616563,-0.008623076,-0.0155847315
linustechtips,adult,0,6103,7284016,0.012762425,-0.008377431,-0.021139856
linustechtips,adult,0,6113,5861104,0.0051247375,-0.005276264,-0.010401001
linustechtips,adult,0,6115,7174120,-0.02088422,0.022126727,0.043010946
linustechtips,adult,0,6121,6107118,-0.006369333,-0.0017548341,0.0046144985
linustechtips,adult,0,6134,6070019,0.03038021,0.014891082,-0.0154891275
linustechtips,adult,0,6135,6792464,0.025400018,0.004870694,-0.020529324
linustechtips,adult,0,6163,7871471,-0.002961286,0.025917748,0.028879033
linustechtips,adult,0,6171,6680844,-0.012448087,-0.0014564635,0.010991624
linustechtips,adult,0,6181,7013289,0.0014721773,-0.02076387,-0.022236047
linustechtips,adult,0,6185,9865753,-0.017047223,-0.030191625,-0.013144402
linustechtips,adult,0,6198,8265208,-0.036261816,0.01675068,0.053012498
linustechtips,adult,0,6205,5381409,-0.0068005323,-0.035726078,-0.028925546
linustechtips,adult,0,6206,14974506,0.0014351921,-0.042390764,-0.043825954
linustechtips,adult,0,6235,5523472,-0.009209996,-0.01701362,-0.0078036245
linustechtips,adult,0,6239,5345196,-0.020639936,-0.0040487885,0.016591147
linustechtips,adult,0,6242,5086223,0.003237617,-0.01700491,-0.020242527
linustechtips,adult,0,6249,5963551,-0.009592426,-0.018718664,-0.009126238
linustechtips,adult,0,6261,5365576,-0.013356298,0.0047489647,0.018105263
linustechtips,adult,0,6273,5730889,-0.008754296,0.012149776,0.020904072
linustechtips,adult,0,6279,6032659,0.008083363,0.020070147,0.011986784
linustechtips,adult,0,6292,7251955,0.012691379,0.036218565,0.023527186
linustechtips,adult,0,6319,6899851,0.03206555,-0.004056467,-0.03612202
linustechtips,adult,0,6322,9505472,0.02524485,-0.029432202,-0.054677054
linustechtips,adult,0,6332,7516675,-0.019198969,-0.01034016,0.008858809
linustechtips,adult,0,6337,9691071,-0.034995995,0.013223417,0.048219413
linustechtips,adult,0,6347,10252644,0.007950908,-0.0005615771,-0.008512485
linustechtips,adult,0,6362,9923871,0.040245447,0.0036918572,-0.03655359
linustechtips,adult,0,6374,14043228,-0.008512498,0.046055295,0.05456779
linustechtips,adult,0,6389,6260021,0.023656031,-0.040025126,-0.063681155
linustechtips,adult,0,6415,7001542,-0.0073232665,-0.032357603,-0.025034336
linustechtips,adult,0,6439,8688473,0.023707252,-0.010654244,-0.034361497
linustechtips,adult,0,6459,6047912,0.033241235,0.0019235986,-0.031317636
linustechtips,adult,0,6519,11564310,0.042903643,-0.012482486,-0.05538613
linustechtips,adult,0,6520,10307578,0.035315,-0.005545826,-0.040860824
linustechtips,adult,0,6569,10857099,0.003206995,0.024312181,0.021105187
linustechtips,adult,0,6582,5215983,0.027535263,0.0046928413,-0.022842422
linustechtips,adult,0,6586,5404411,0.015234495,-0.013620873,-0.028855368
linustechtips,adult,0,6595,5371696,-0.018144337,-0.030094791,-0.011950454
linustechtips,adult,0,6603,7177768,0.00817668,-0.009234788,-0.017411467
linustechtips,adult,0,6623,5804694,-0.062421095,0.0077682408,0.070189334
linustechtips,adult,0,6639,5972421,0.0060097612,0.008126875,0.0021171141
linustechtips,adult,0,6786,5182203,0.017538397,-0.01775318,-0.035291575
linustechtips,adult,0,6808,41468344,0.06782584,0.0012671978,-0.066558644
linustechtips,adult,0,6831,8215771,-0.022747416,-0.043215647,-0.020468231
linustechtips,adult,0,6880,9334716,-0.0069703385,0.0014571652,0.0084275035
linustechtips,adult,0,6978,5108233,-0.0019585236,0.021788701,0.023747224
linustechtips,adult,0,6981,5670011,0.012157174,-0.02849232,-0.040649496
linustechtips,adult,0,6985,5260204,0.0034220912,-0.012906706,-0.016328797
linustechtips,adult,0,6986,10797252,-0.005127319,-0.018772818,-0.013645499
linustechtips,adult,0,7004,6743984,-0.014132102,0.0064807,0.020612802
linustechtips,adult,0,7008,7487779,-0.023463925,-0.0049485117,0.018515414
linustechtips,adult,0,7020,5090353,-0.00052526855,0.009170473,0.009695741
linustechtips,adult,0,7069,18918611,0.0018518113,-0.033278603,-0.035130415
markiplier,adult,0,995,32509728,0.036743402,0.031173777,-0.0055696256
markiplier,adult,0,1784,20072449,0.06383218,0.08379894,0.019966759
markiplier,adult,0,1865,128658551,0.059150834,0.067462794,0.008311961
markiplier,adult,0,1868,57937979,0.03617099,0.057540566,0.021369576
markiplier,adult,0,1870,42089483,0.03925868,0.049428064,0.010169383
markiplier,adult,0,1872,37081336,0.058376987,0.033509295,-0.024867691
markiplier,adult,0,1878,41333483,0.06462715,0.03013682,-0.03449033
markiplier,adult,0,1924,24740056,0.0650482,0.05866297,-0.0063852333
markiplier,adult,0,1932,74441806,0.058589686,0.08276562,0.02417593
markiplier,adult,0,1962,30023498,0.07592137,0.06672166,-0.009199709
markiplier,adult,0,1968,31528189,0.07953618,0.06806825,-0.011467926
markiplier,adult,0,2005,66541049,0.06100865,0.05486233,-0.006146319
markiplier,adult,0,2006,37433456,0.08806464,0.056575984,-0.031488657
markiplier,adult,0,2007,33844673,0.082897834,0.053756136,-0.029141698
markiplier,adult,0,2008,26795312,0.08544716,0.054713346,-0.030733816
markiplier,adult,0,2009,23425419,0.082278155,0.047555454,-0.0347227
markiplier,adult,0,2010,36893255,0.0881281,0.044048168,-0.04407993
markiplier,adult,0,2058,28848612,0.044181727,0.017519481,-0.026662245
markiplier,adult,0,2101,20070587,0.07968585,0.0742461,-0.005439751
markiplier,adult,0,2106,20303749,0.0884497,0.06896576,-0.019483939
markiplier,adult,0,2111,31686596,0.07418585,0.0787655,0.0045796484
markiplier,adult,0,2113,33815094,0.06598534,0.059138943,-0.0068463944
markiplier,adult,0,2200,49147437,0.068211466,0.07875881,0.010547347
markiplier,adult,0,2201,30079891,0.08217432,0.06617268,-0.016001642
markiplier,adult,0,2202,26186253,0.084640846,0.058786552,-0.025854293
markiplier,adult,0,2203,23351642,0.091973245,0.0650069,-0.026966348
markiplier,adult,0,2205,21261725,0.08777358,0.08620454,-0.0015690327
markiplier,adult,0,2206,30213866,0.09085904,0.09192979,0.0010707527
markiplier,adult,0,2208,39087745,0.08140431,0.07631455,-0.00508976
markiplier,adult,0,2227,19989095,0.064940274,0.08351567,0.018575393
markiplier,adult,0,2263,22369010,0.099890344,0.08673778,-0.013152562
markiplier,adult,0,2352,23983997,0.11932341,0.048437018,-0.07088639
markiplier,adult,0,2399,20079220,0.1249152,0.042804744,-0.08211045
markiplier,adult,0,2434,31207781,0.05914225,0.11617713,0.057034876
markiplier,adult,0,2440,54501093,0.07116233,0.11829586,0.047133535
markiplier,adult,0,2442,26980001,0.09064095,0.107477486,0.016836539
markiplier,adult,0,2444,25557970,0.113913044,0.08972658,-0.024186462
markiplier,adult,0,2446,28696799,0.12361318,0.08124077,-0.042372406
markiplier,adult,0,2447,29065717,0.12344935,0.07756503,-0.04588432
markiplier,adult,0,2448,38241722,0.12510085,0.07701159,-0.04808926
markiplier,adult,0,2450,29607012,0.12035296,0.060178816,-0.060174145
markiplier,adult,0,2462,30045517,0.04291447,0.09617244,0.05325797
markiplier,adult,0,2469,40770377,0.06976324,0.09153547,0.021772228
markiplier,adult,0,2494,57587371,0.05845927,0.09691276,0.038453486
markiplier,adult,0,2526,22791455,0.0620537,0.0728282,0.010774504
markiplier,adult,0,2559,378197928,0.02394988,0.051999163,0.028049283
markiplier,adult,0,2615,57517259,0.05760797,0.09236565,0.03475768
markiplier,adult,0,2787,33829911,0.054596983,0.08268782,0.028090835
markiplier,adult,0,2869,156373938,0.053043418,0.041365378,-0.01167804
markiplier,adult,0,3066,22547513,0.09272339,0.086249456,-0.006473936
markiplier,adult,0,3118,27019944,0.060349494,0.074589156,0.014239661
markiplier,adult,0,3227,43729061,0.0775327,0.058282435,-0.019250266
markiplier,adult,0,3235,60572463,0.07722382,0.03910046,-0.03812336
markiplier,adult,0,3236,36227669,0.0705915,0.03779762,-0.032793883
markiplier,adult,0,3238,25327980,0.058282435,0.05487417,-0.0034082644
markiplier,adult,0,3239,25895338,0.063978754,0.05561596,-0.008362792
markiplier,adult,0,3240,27898990,0.05582738,0.045417465,-0.010409914
markiplier,adult,0,3263,20845425,0.12281771,0.04570482,-0.07711289
markiplier,adult,0,3271,34693888,0.0584538,0.067914665,0.009460866
markiplier,adult,0,3451,21691447,0.07031032,0.069776416,-0.00053390115
markiplier,adult,0,3465,25099822,0.059910946,0.07528814,0.015377194
markiplier,adult,0,3543,38474956,0.040139288,0.076377705,0.036238417
markiplier,adult,0,3575,39622848,0.07370121,0.06963049,-0.0040707216
markiplier,adult,0,3688,28046676,0.07261847,0.08525194,0.012633473
markiplier,adult,0,3749,20066321,0.04339113,0.07170549,0.02831436
markiplier,adult,0,3822,25767918,0.0512125,0.11131231,0.060099807
markiplier,adult,0,3840,30860032,0.08732566,0.09394381,0.0066181496
markiplier,adult,0,3846,21769760,0.10054728,0.08178024,-0.018767036
markiplier,adult,0,3886,22911323,0.08578272,0.08906959,0.0032868683
markiplier,adult,0,3931,32070991,0.08120093,0.08770814,0.0065072104
markiplier,adult,0,3932,22703057,0.07082932,0.09973897,0.028909653
markiplier,adult,0,3938,20265677,0.06559235,0.12363057,0.05803822
markiplier,adult,0,3945,25912495,0.1321567,0.07305248,-0.05910422
markiplier,adult,0,3954,30253603,0.08838014,-0.02036056,-0.1087407
markiplier,adult,0,4049,118331177,0.055404175,0.07563875,0.020234574
markiplier,adult,0,4063,40285171,0.06940358,0.061362546,-0.008041035
markiplier,adult,0,4085,21551878,0.059373427,0.08311343,0.023740005
markiplier,adult,0,4125,23408177,0.06985482,0.06495326,-0.004901558
markiplier,adult,0,4131,38507537,0.03114301,0.038276322,0.0071333125
markiplier,adult,0,4132,36519052,0.036840957,0.04864187,0.011800915
markiplier,adult,0,4133,22582742,0.041287314,0.03965968,-0.0016276352
markiplier,adult,0,4136,22475692,0.06495326,0.031307403,-0.033645857
markiplier,adult,0,4143,38336022,0.04864187,0.09485066,0.046208788
markiplier,adult,0,4144,37103611,0.03965968,0.099121496,0.059461817
markiplier,adult,0,4162,32689539,0.07606318,0.07250832,-0.0035548583
markiplier,adult,0,4184,34561844,0.06611777,0.058623843,-0.007493928
markiplier,adult,0,4234,27753400,0.045375105,0.06262439,0.017249282
markiplier,adult,0,4257,27716054,0.09429242,0.1046917,0.010399282
markiplier,adult,0,4272,19977772,0.066672675,0.11377984,0.047107168
markiplier,adult,0,4280,24067269,0.09840284,0.075088896,-0.023313947
markiplier,adult,0,4289,30313931,0.09233782,0.08456287,-0.007774949
markiplier,adult,0,4292,20053124,0.07802063,0.07737042,-0.00065021217
markiplier,adult,0,4333,23798977,0.058996756,0.08064915,0.021652397
markiplier,adult,0,4357,22185605,0.033315234,0.07166834,0.038353108
markiplier,adult,0,4384,29097633,0.051326603,0.09895619,0.047629587
markiplier,adult,0,4407,19780812,0.085878424,0.14060119,0.054722764
markiplier,adult,0,4494,22515948,0.08752342,0.060752124,-0.0267713
markiplier,adult,0,4495,26091624,0.089965746,0.07733179,-0.012633957
markiplier,adult,0,4517,32691359,0.09522956,0.032095324,-0.06313424
markiplier,adult,0,4519,44149519,0.080610074,0.046528522,-0.034081552
markiplier,adult,0,4530,20159970,0.046528522,0.07169451,0.025165986
markiplier,adult,0,4740,35575386,0.08401975,0.04891087,-0.03510888
markiplier,adult,0,4746,23194648,0.040797703,0.048714332,0.007916629
markiplier,adult,0,4748,25326976,0.020498624,0.05379955,0.03330093
markiplier,adult,0,4775,22525305,0.03226111,0.15373185,0.12147074
markiplier,adult,0,4778,22910323,0.062805414,0.11736456,0.05455915
markiplier,adult,0,4803,28345399,0.09739645,0.086748645,-0.010647804
markiplier,adult,0,4820,20845081,0.078363456,0.086436175,0.008072719
markiplier,adult,0,4834,28364925,0.113840364,0.054812454,-0.05902791
markiplier,adult,0,4894,21350597,0.064767584,0.07602418,0.011256598
markiplier,adult,0,5023,24158613,0.058468737,0.049669612,-0.0087991245
markiplier,adult,0,5058,47908592,0.022703981,0.11639132,0.09368734
markiplier,adult,0,5059,27637430,0.0263915,0.11865796,0.09226646
markiplier,adult,0,5060,24216315,0.034207504,0.101705335,0.067497835
markiplier,adult,0,5061,22046012,0.043097846,0.09243946,0.04934161
markiplier,adult,0,5062,20715300,0.06343849,0.07116072,0.0077222288
markiplier,adult,0,5067,54379651,0.11822337,0.031625267,-0.0865981
markiplier,adult,0,5103,23684048,0.034362398,0.04636867,0.012006272
markiplier,adult,0,5115,26213771,0.07078733,0.02924273,-0.0415446
markiplier,adult,0,5119,22565262,0.062055815,0.037451886,-0.02460393
markiplier,adult,0,5124,23712160,0.054176748,0.028066998,-0.02610975
markiplier,adult,0,5136,48928239,0.02272157,0.0751795,0.052457932
markiplier,adult,0,5139,29812695,0.014353946,0.08754277,0.07318883
markiplier,adult,0,5151,20193776,0.07430269,0.061479382,-0.012823306
markiplier,adult,0,5221,20042678,0.031916223,0.08613835,0.05422213
markiplier,adult,0,5271,23514532,0.038818188,0.05236324,0.013545051
markwiens,adult,0,623,10449591,-0.116494276,-0.083696425,0.03279785
markwiens,adult,0,747,13177656,-0.112410106,-0.10456063,0.007849477
markwiens,adult,0,763,11916120,-0.07013253,-0.117089905,-0.046957374
markwiens,adult,0,772,15047098,-0.11034243,-0.12645254,-0.016110107
markwiens,adult,0,786,22103753,-0.1262245,-0.12008397,0.00614053
markwiens,adult,0,798,17503985,-0.11712118,-0.10586302,0.011258163
markwiens,adult,0,808,26730210,-0.103750505,-0.1085134,-0.0047628954
markwiens,adult,0,810,9534265,-0.10299454,-0.097891524,0.0051030144
markwiens,adult,0,819,13936391,-0.1085134,-0.09264482,0.015868582
markwiens,adult,0,824,10690267,-0.10822489,-0.07575321,0.03247168
markwiens,adult,0,827,20020306,-0.09114339,-0.092299074,-0.0011556819
markwiens,adult,0,829,9733029,-0.088853166,-0.09738578,-0.0085326135
markwiens,adult,0,846,10295537,-0.06575756,-0.07026495,-0.0045073926
markwiens,adult,0,855,9838384,-0.044258453,-0.12520923,-0.080950774
markwiens,adult,0,856,9476922,-0.06479113,-0.13819526,-0.07340413
markwiens,adult,0,858,10569387,-0.07745476,-0.13228136,-0.054826602
markwiens,adult,0,891,10880272,-0.124666475,-0.10163517,0.023031302
markwiens,adult,0,899,10711682,-0.11482523,-0.09837774,0.016447484
markwiens,adult,0,900,18880362,-0.11151992,-0.091139086,0.020380832
markwiens,adult,0,906,13330998,-0.0909933,-0.07372222,0.01727108
markwiens,adult,0,973,11975518,-0.06256308,-0.113659896,-0.05109682
markwiens,adult,0,981,9828754,-0.11022528,-0.12206347,-0.01183819
markwiens,adult,0,1135,11702944,-0.04636506,-0.04279598,0.0035690814
markwiens,adult,0,1165,9152688,-0.0722279,-0.097985186,-0.025757283
markwiens,adult,0,1185,11319543,-0.09970275,-0.096715376,0.0029873773
markwiens,adult,0,1207,51916014,-0.09246345,-0.11568894,-0.023225494
markwiens,adult,0,1220,8851914,-0.10108881,-0.09538349,0.0057053193
markwiens,adult,0,1232,86867551,-0.09739313,-0.06955474,0.027838394
markwiens,adult,0,1316,11808389,-0.07978136,-0.064910755,0.014870606
markwiens,adult,0,1449,10798253,-0.096402295,-0.0606974,0.035704896
markwiens,adult,0,1573,15146445,-0.05586027,-0.047719445,0.008140825
markwiens,adult,0,1574,9172378,-0.05832069,-0.06376444,-0.005443748
mattdavella,adult,0,198,4072626,0.0027979736,-0.006943822,-0.009741795
mattdavella,adult,0,231,18031644,0.052514505,0.0025923264,-0.04992218
mattdavella,adult,0,235,6264761,-0.0029779044,0.014853495,0.0178314
mattdavella,adult,0,237,6320667,-0.0030177955,-0.0017456824,0.0012721131
mattdavella,adult,0,254,4329418,0.0053209914,0.012806043,0.0074850516
mattdavella,adult,0,256,4537447,-0.0059935465,-0.0029723465,0.0030212
mattdavella,adult,0,260,11391454,0.020061286,0.00080119976,-0.019260086
mattdavella,adult,0,263,6604142,0.016380802,0.0073037446,-0.009077057
mattdavella,adult,0,269,5080049,-0.0027007773,0.016677173,0.01937795
mattdavella,adult,0,289,4159788,0.017862175,0.016202245,-0.0016599298
mattdavella,adult,0,304,7192031,0.016664878,-0.026189735,-0.042854615
mattdavella,adult,0,314,3897249,-0.02115089,-0.041173674,-0.020022783
mattdavella,adult,0,393,10282549,-0.02861459,0.019593565,0.048208155
mattdavella,adult,0,407,6322291,0.013435545,-0.009991335,-0.02342688
mkbhd,adult,0,588,11202342,-0.04353351,-0.045086153,-0.0015526414
mkbhd,adult,0,842,11012909,-0.007097566,-0.015434757,-0.00833719
mkbhd,adult,0,848,10585974,0.0031562545,-0.021879476,-0.02503573
mkbhd,adult,0,957,19373961,0.035360593,-0.013718799,-0.049079392
mkbhd,adult,0,1012,22039053,-0.037561346,-0.0016605454,0.0359008
mkbhd,adult,0,1033,15985530,-0.01431683,-5.2951276e-05,0.014263879
mkbhd,adult,0,1034,15344252,-0.01942487,-0.0038352422,0.015589628
mkbhd,adult,0,1088,11238652,0.00013008602,-0.0021866728,-0.0023167587
mkbhd,adult,0,1104,23479071,-0.01874944,-0.009867596,0.008881844
mkbhd,adult,0,1105,16991306,-0.008610034,-0.0155544225,-0.006944388
mkbhd,adult,0,1106,40255271,-0.0046801735,-0.017612789,-0.012932615
mkbhd,adult,0,1157,10895248,-0.014801098,0.0040849186,0.018886017
mkbhd,adult,0,1165,10484406,-0.007338375,-0.017678734,-0.010340359
mkbhd,adult,0,1206,18033965,-0.00251792,-0.01990807,-0.01739015
mkbhd,adult,0,1241,10506633,-0.023633879,-0.013317819,0.01031606
mkbhd,adult,0,1270,11572481,-0.019160923,0.012720006,0.03188093
mkbhd,adult,0,1271,12536056,-0.039873928,0.0048363893,0.044710316
mkbhd,adult,0,1279,12966441,-0.0012001321,-0.024899924,-0.023699792
mkbhd,adult,0,1283,13783251,-0.0015559923,-0.009765657,-0.008209664
mkbhd,adult,0,1284,14580771,-0.005561892,-0.020463951,-0.014902059
mkbhd,adult,0,1299,12892609,0.011857742,0.010229211,-0.0016285311
mkbhd,adult,0,1322,11028488,0.018920187,-0.011008038,-0.029928226
mkbhd,adult,0,1360,12439782,-0.0355148,-0.027464664,0.008050138
mkbhd,adult,0,1381,18822078,0.0011651262,-0.013151832,-0.014316958
mkbhd,adult,0,1444,10372011,-0.020251315,-0.040341876,-0.020090561
mkbhd,adult,0,1461,13450101,-0.024431445,-0.026040744,-0.0016092993
mkbhd,adult,0,1473,12148037,-0.027226552,0.016772902,0.043999456
mkbhd,adult,0,1483,22295243,0.01893868,0.019367883,0.00042920373
mkbhd,adult,0,1487,15518271,0.011817882,0.024861509,0.013043627
mkbhd,adult,0,1513,12235132,-0.0050260625,0.023394192,0.028420255
mkbhd,adult,0,1515,11487494,0.007891893,0.011324915,0.0034330217
mkbhd,adult,0,1517,10790022,0.013320209,0.0063234875,-0.006996722
mkbhd,adult,0,1521,10926811,0.021992858,0.007993596,-0.013999263
mkbhd,adult,0,1525,26982589,0.007236527,0.002197835,-0.0050386917
mkbhd,adult,0,1532,11088766,0.007993596,-0.01804561,-0.026039205
mkbhd,adult,0,1540,10677120,-0.004269483,-0.0017974384,0.0024720447
mkbhd,adult,0,1542,18045863,-0.009294861,0.00014964453,0.009444506
mkbhd,adult,0,1546,18167683,-0.0004131045,-0.020351475,-0.01993837
mkbhd,adult,0,1551,43234080,-0.0017974384,-0.040912118,-0.03911468
mkbhd,adult,0,1563,16962978,-0.03985493,0.011232424,0.051087353
mkbhd,adult,0,1564,15471665,-0.03571524,0.009150796,0.044866037
mkbhd,adult,0,1576,14229829,0.01656909,0.025308758,0.008739669
mkbhd,adult,0,1581,10720231,0.021577125,-0.0052378336,-0.02681496
mkbhd,adult,0,1587,10648792,0.025308758,-0.039613597,-0.064922355
mkbhd,adult,0,1589,13526386,0.004429115,-0.03700102,-0.041430138
mkbhd,adult,0,1595,11385665,-0.025251722,0.008168131,0.033419855
mkbhd,adult,0,1600,13083935,-0.03700102,0.0055370633,0.042538084
mkbhd,adult,0,1602,21629840,-0.01148668,0.004399973,0.015886653
mkbhd,adult,0,1615,27160923,0.0060424414,-0.022835253,-0.028877694
mkbhd,adult,0,1616,12919629,0.013478233,-0.017902676,-0.031380907
mkbhd,adult,0,1619,28397010,0.0038630827,-0.0020762451,-0.005939328
mkbhd,adult,0,1626,31141596,-0.022835253,0.044243652,0.0670789
mkbhd,adult,0,1666,10349822,-0.031580847,0.005542857,0.037123702
mkbhd,adult,0,1673,11137409,0.0018020939,-0.014201847,-0.01600394
mkbhd,adult,0,1732,29146421,-0.04292018,0.014688146,0.057608325
mkbhd,adult,0,1753,10962872,-0.025042593,0.027005339,0.05204793
mkbhd,adult,0,1754,12909991,-0.012922865,0.024301548,0.037224412
mkbhd,adult,0,1755,14038144,-0.021903243,0.020938348,0.04284159
mkbhd,adult,0,1762,10471857,0.027292335,-0.0030523203,-0.030344656
mkbhd,adult,0,1766,12937980,0.020938348,0.0037022182,-0.01723613
mkbhd,adult,0,1773,18282553,-0.0030523203,0.007839322,0.010891642
mkbhd,adult,0,1778,10486033,0.0043263943,-0.0139043275,-0.018230721
mkbhd,adult,0,1786,25524682,-0.0051756157,0.03336473,0.03854035
mrbeast,adult,0,693,554200338,0.040337507,0.072953865,0.03261636
mrbeast,adult,0,698,919444271,0.04294043,0.063105516,0.020165086
mrbeast,adult,0,712,719734632,0.03074355,0.05450339,0.023759838
mrbeast,adult,0,714,1749624445,0.00672206,0.056298036,0.049575977
mrbeast,adult,0,716,854265914,0.021817667,0.06361431,0.04179664
mrbeast,adult,0,718,1701955965,0.035003245,0.034546178,-0.00045706704
mrbeast,adult,0,722,597878008,0.04060255,0.046697546,0.006094996
mrbeast,adult,0,723,728389704,0.05450339,0.03627151,-0.01823188
mrbeast,adult,0,725,647320115,0.056298036,0.025439044,-0.030858992
mrbeast,adult,0,726,554808566,0.06340879,0.028203662,-0.03520513
mrbeast,adult,0,727,572115028,0.06361431,0.03698045,-0.026633859
mrbeast,adult,0,728,742598905,0.025335187,0.04311669,0.017781502
mrbeast,adult,0,729,928644154,0.034546178,0.041426055,0.0068798773
mrbeast,adult,0,734,545465472,0.03627151,0.058125127,0.021853618
mrbeast,adult,0,737,715660663,0.028203662,0.042521633,0.014317971
mrbeast,adult,0,741,583695602,0.033746693,0.022742659,-0.011004034
mrbeast,adult,0,748,1160964750,0.042521633,0.07083382,0.028312184
mrbeast,adult,0,750,552530857,0.029458795,0.04692363,0.017464835
mrbeast,adult,0,751,1303231880,0.04026237,0.051300306,0.011037935
mrbeast,adult,0,753,763523670,0.032011643,0.025266275,-0.0067453682
mrbeast,adult,0,754,982718832,0.035476826,0.0018406957,-0.03363613
mrbeast,adult,0,757,700506764,0.05830581,0.02453583,-0.03376998
mrbeast,adult,0,762,545072000,0.051300306,0.032754518,-0.018545788
mrbeast,adult,0,763,705137052,0.035909507,0.04994576,0.014036253
mrbeast,adult,0,771,597627864,0.033209115,0.044748627,0.011539511
mrbeast,adult,0,779,706511028,0.028505396,0.058181398,0.029676002
mrbeast,adult,0,788,599932141,0.035974324,0.042971175,0.0069968514
mrbeast,adult,0,790,724806339,0.058181398,0.040622544,-0.017558854
mrbeast,adult,0,797,544865673,0.040291693,0.048834655,0.008542962
mrbeast,adult,0,804,541864886,0.039852656,0.029026017,-0.01082664
mrbeast,adult,0,808,651565406,0.048834655,-0.0132994205,-0.062134076
mrbeast,adult,0,813,770113337,0.054586153,-0.024154717,-0.07874087
mrbeast,adult,0,822,582892983,-0.021801135,0.03451444,0.05631557
mrbeast,adult,0,825,763082874,-0.028499302,0.046664152,0.075163454
mrbeast,adult,0,826,709692559,-0.018829191,0.056907773,0.07573696
mrbeast,adult,0,833,727506852,0.03451444,0.027896166,-0.0066182725
mrbeast,adult,0,835,686148077,0.059684068,0.03163376,-0.028050307
mrbeast,adult,0,836,594248745,0.046664152,0.012213129,-0.034451023
mrbeast,adult,0,840,599282505,0.03455188,0.017418036,-0.017133845
mrbeast,adult,0,844,716486932,0.027896166,0.0049044997,-0.022991667
mrbeast,adult,0,846,625598508,0.03163376,0.03331683,0.0016830675
mrbeast,adult,0,852,562721253,0.014009637,0.04998254,0.035972904
mrbeast,adult,0,858,539835102,0.038337678,0.032968402,-0.005369276
mrbeast,adult,0,859,581185129,0.0353787,0.031257574,-0.0041211247
mrbeast,adult,0,867,843132922,0.027195737,0.030939052,0.003743315
mrbeast,adult,0,871,859230109,0.03125757,0.0031689885,-0.02808858
mrbeast,adult,0,894,625545755,0.048598148,0.047181346,-0.0014168024
mrbeast,adult,0,896,538041909,0.037490644,0.06529316,0.02780252
mrbeast,adult,0,899,937201848,0.04015068,0.07101672,0.030866042
mrbeast,adult,0,901,603027744,0.048592225,0.059049122,0.010456897
mrbeast,adult,0,931,1219140970,0.005454691,0.025670758,0.020216066
mrbeast,adult,0,936,1215014401,0.05036385,0.024720397,-0.025643453
mrbeast,adult,0,940,1029901628,0.041670896,0.04973007,0.008059174
mrwhosetheboss,adult,0,1430,31049920,0.018223591,0.043800425,0.025576834
mrwhosetheboss,adult,0,1432,64234269,-0.005932124,0.053377755,0.059309877
mrwhosetheboss,adult,0,1440,43272802,0.013375647,0.05213506,0.038759414
mrwhosetheboss,adult,0,1444,66676092,0.058616348,0.0405352,-0.018081147
mrwhosetheboss,adult,0,1453,28924235,0.05041126,0.035661854,-0.014749408
mrwhosetheboss,adult,0,1456,41172826,0.033391967,0.031743,-0.0016489662
mrwhosetheboss,adult,0,1458,49527115,0.03283258,0.032768033,-6.4548105e-05
mrwhosetheboss,adult,0,1461,83037845,0.01065179,0.052581333,0.041929543
mrwhosetheboss,adult,0,1465,47223016,0.03933267,0.05673938,0.01740671
mrwhosetheboss,adult,0,1469,68333219,0.032768033,0.052933194,0.02016516
mrwhosetheboss,adult,0,1473,31281153,0.056333892,0.035894178,-0.020439714
mrwhosetheboss,adult,0,1474,58800637,0.043448493,0.032738693,-0.0107098
mrwhosetheboss,adult,0,1478,66021466,0.05320906,0.04692164,-0.0062874183
mrwhosetheboss,adult,0,1482,27937907,0.02914451,0.09336679,0.064222276
mrwhosetheboss,adult,0,1485,81394870,0.032738693,0.067891,0.03515231
mrwhosetheboss,adult,0,1487,30278989,0.04516977,0.06272842,0.01755865
mrwhosetheboss,adult,0,1489,56781200,0.04692164,0.06107378,0.014152139
mrwhosetheboss,adult,0,1491,32815148,0.071912214,0.046351213,-0.025561001
mrwhosetheboss,adult,0,1497,38507520,0.069251046,0.06409159,-0.0051594526
mrwhosetheboss,adult,0,1501,111810546,0.046971,0.046289153,-0.00068184733
mrwhosetheboss,adult,0,1506,64895703,0.04662704,0.025241125,-0.021385916
mrwhosetheboss,adult,0,1511,50451535,0.067164704,0.04362057,-0.023544133
mrwhosetheboss,adult,0,1514,71666496,0.0473314,-0.0071068467,-0.05443825
mrwhosetheboss,adult,0,1516,53730576,0.05072049,-0.0071167774,-0.057837266
mrwhosetheboss,adult,0,1522,38378414,0.04362057,-0.007931853,-0.051552422
mrwhosetheboss,adult,0,1537,31945574,0.021216266,0.06062895,0.039412685
mrwhosetheboss,adult,0,1539,33903406,0.038251765,0.03319201,-0.0050597563
mrwhosetheboss,adult,0,1540,37148096,0.032657962,0.02755313,-0.0051048324
mrwhosetheboss,adult,0,1546,40375143,0.06913455,-0.015989134,-0.08512368
mrwhosetheboss,adult,0,1547,81050528,0.06970365,-0.02374645,-0.0934501
mrwhosetheboss,adult,0,1576,42978874,0.009405468,0.06528929,0.05588382
