channel,category,is_family,viral_idx,viral_views,viral_exploit_score,pre_mean,post_mean,drift_change
linustechtips,adult,0,5126,6775892,0.06722159,0.04271178,0.0664904,0.023778617
linustechtips,adult,0,5135,6240878,-0.011593627,0.060473986,0.04840144,-0.012072545
linustechtips,adult,0,5137,7242722,0.0838502,0.052577965,0.045414336,-0.007163629
linustechtips,adult,0,5156,5236402,-0.019918002,0.040875163,0.05162807,0.010752909
linustechtips,adult,0,5159,6228183,0.19171092,0.043083098,0.039979316,-0.0031037815
linustechtips,adult,0,5163,5955786,0.11891022,0.063398026,0.03792574,-0.025472287
linustechtips,adult,0,5167,8156429,0.034826577,0.06900904,0.03012634,-0.038882703
linustechtips,adult,0,5190,6161300,0.14795518,0.0715698,0.08291996,0.011350162
linustechtips,adult,0,5203,6709547,0.17255302,0.07371549,0.058589127,-0.015126366
linustechtips,adult,0,5230,10707358,0.13623981,0.048264947,0.026284916,-0.02198003
linustechtips,adult,0,5245,5977299,0.0054500364,0.03500424,0.029086143,-0.0059180968
linustechtips,adult,0,5257,6023120,-0.0109898895,0.034009017,0.06100273,0.026993714
linustechtips,adult,0,5260,5081287,-0.05885629,0.03337323,0.06543058,0.032057352
linustechtips,adult,0,5281,6020425,0.2164654,0.051748957,0.036126353,-0.015622605
linustechtips,adult,0,5306,8969482,0.053227365,0.00854094,0.06620357,0.057662632
linustechtips,adult,0,5307,7675904,-0.009669768,0.004812864,0.07015464,0.06534177
linustechtips,adult,0,5309,6201607,0.08463911,0.014614662,0.07632527,0.061710604
linustechtips,adult,0,5311,5647950,0.10563259,0.018995006,0.08441573,0.06542072
linustechtips,adult,0,5316,5158794,0.04895835,0.0676079,0.061959684,-0.005648218
linustechtips,adult,0,5341,5046184,0.07833031,0.062449917,0.047158346,-0.015291572
linustechtips,adult,0,5349,5402239,0.07798327,0.056223165,0.025855808,-0.030367358
linustechtips,adult,0,5352,10659433,0.017904146,0.05948367,0.035614304,-0.023869365
linustechtips,adult,0,5353,5672016,0.041144032,0.047881316,0.034157734,-0.013723582
linustechtips,adult,0,5369,5183036,0.12779132,0.034157734,0.06908415,0.03492642
linustechtips,adult,0,5380,5357671,0.11920783,0.075793006,0.04729019,-0.028502814
linustechtips,adult,0,5413,7539478,0.06325999,0.031926174,0.019812876,-0.012113297
linustechtips,adult,0,5422,6168007,-0.05750603,0.006770649,0.015496329,0.00872568
linustechtips,adult,0,5433,6522059,-0.091766626,0.017834485,0.032009438,0.014174953
linustechtips,adult,0,5445,5203490,0.06260852,0.021447549,0.031919602,0.010472054
linustechtips,adult,0,5458,6043331,-0.06098032,0.03390664,0.049959674,0.016053036
linustechtips,adult,0,5464,9555987,0.1222654,0.039929207,0.042339608,0.0024104007
linustechtips,adult,0,5468,5169442,0.07869,0.03697308,0.04322306,0.006249979
linustechtips,adult,0,5480,5141211,0.03275453,0.042339608,0.046561528,0.00422192
linustechtips,adult,0,5555,5311324,0.107581794,0.045133602,0.03230135,-0.01283225
linustechtips,adult,0,5569,6739265,-0.0095256185,0.051733207,0.0022298058,-0.0495034
linustechtips,adult,0,5589,7511811,-0.0059687495,0.020167373,0.05051286,0.030345488
linustechtips,adult,0,5603,6153901,0.17490068,0.048430704,0.06842779,0.01999709
linustechtips,adult,0,5609,5439676,0.051978476,0.09037352,0.03798383,-0.052389693
linustechtips,adult,0,5610,5429836,0.11482832,0.086862326,0.048166774,-0.03869555
linustechtips,adult,0,5627,10868829,0.15806623,0.041627917,0.05869735,0.017069433
linustechtips,adult,0,5636,6363539,0.19045952,0.066836275,0.07257266,0.0057363883
linustechtips,adult,0,5640,4971641,0.13843147,0.0750985,0.056410316,-0.018688183
linustechtips,adult,0,5650,10787141,0.11423127,0.0741342,0.033455275,-0.040678926
linustechtips,adult,0,5666,5348138,-0.0023032054,0.033455275,0.04117066,0.0077153854
linustechtips,adult,0,5670,9765995,0.12341088,0.02573774,0.04937959,0.02364185
linustechtips,adult,0,5671,8507869,-0.011896955,0.032662172,0.052294802,0.01963263
linustechtips,adult,0,5683,5348582,0.01999499,0.038221437,0.091384985,0.053163547
linustechtips,adult,0,5694,7910507,0.21613592,0.069037706,0.037254058,-0.031783648
linustechtips,adult,0,5696,12562769,-0.020778336,0.09465465,0.034813225,-0.059841424
linustechtips,adult,0,5703,6939403,0.008314905,0.09268792,0.029221766,-0.063466154
linustechtips,adult,0,5708,5854395,-0.06683551,0.066226475,0.06658766,0.0003611818
linustechtips,adult,0,5713,13124620,0.09352131,0.035360344,0.0733927,0.038032353
linustechtips,adult,0,5715,15521770,0.065826096,0.031113109,0.084059946,0.052946836
linustechtips,adult,0,5718,13585105,-0.056810573,0.03356346,0.079373166,0.045809705
linustechtips,adult,0,5743,12457707,0.15759379,0.066910036,0.06858811,0.0016780719
linustechtips,adult,0,5769,5515490,-0.040403984,0.06322767,0.059455592,-0.0037720762
linustechtips,adult,0,5811,5519181,0.15094355,0.05806588,0.06540355,0.007337671
linustechtips,adult,0,5817,9914314,0.032218263,0.065672725,0.05984489,-0.0058278367
linustechtips,adult,0,5823,13045927,0.1384635,0.07716784,0.07061266,-0.0065551773
linustechtips,adult,0,5824,5578754,0.06313165,0.0782874,0.07657076,-0.0017166436
linustechtips,adult,0,5826,13008008,0.047653705,0.07228954,0.07345745,0.0011679083
linustechtips,adult,0,5835,7528793,0.15568587,0.0631006,0.06610474,0.0030041412
linustechtips,adult,0,5849,7052057,0.12758806,0.07686391,0.050954655,-0.025909252
linustechtips,adult,0,5855,5574104,0.052382756,0.042641733,0.05944155,0.016799819
linustechtips,adult,0,5858,5753199,0.09520278,0.056486465,0.056095175,-0.0003912896
linustechtips,adult,0,5861,10889317,0.08164757,0.04970771,0.06306584,0.013358131
linustechtips,adult,0,5866,12111089,0.09142084,0.05496312,0.050508164,-0.0044549555
linustechtips,adult,0,5889,7397468,-0.018340886,0.056649745,0.058941435,0.0022916906
linustechtips,adult,0,5900,6215953,0.078022465,0.04659851,0.04716475,0.0005662404
linustechtips,adult,0,5929,6209365,0.08276492,0.035188895,0.068428606,0.03323971
linustechtips,adult,0,5945,6997700,0.0026368424,0.068428606,0.06932013,0.0008915216
linustechtips,adult,0,5949,10476267,0.14502145,0.085904725,0.07518358,-0.010721147
linustechtips,adult,0,5951,5397226,0.100218594,0.088202514,0.071435854,-0.01676666
linustechtips,adult,0,5964,5757728,0.16775113,0.073668264,0.033060286,-0.040607978
linustechtips,adult,0,5984,5239788,0.033131067,0.026621772,0.06569354,0.03907177
linustechtips,adult,0,6015,5930733,0.066817306,0.06288083,0.06176496,-0.0011158697
linustechtips,adult,0,6023,5906451,0.08289442,0.054747198,0.07515598,0.020408783
linustechtips,adult,0,6044,8344126,0.1710358,0.06362459,0.040382504,-0.023242086
linustechtips,adult,0,6068,5987939,0.08364707,0.051108725,0.038792387,-0.012316339
linustechtips,adult,0,6083,7067653,0.20281225,0.030848043,0.06352302,0.032674976
linustechtips,adult,0,6085,5037376,0.013199894,0.042245526,0.06306804,0.020822514
linustechtips,adult,0,6096,7488155,0.15653488,0.058168706,0.06771042,0.009541716
linustechtips,adult,0,6103,7284016,0.082494736,0.059951942,0.07953641,0.019584466
linustechtips,adult,0,6113,5861104,-0.032218922,0.06719391,0.07985447,0.012660563
linustechtips,adult,0,6115,7174120,0.17386633,0.059338737,0.071256086,0.011917349
linustechtips,adult,0,6121,6107118,0.07876177,0.07566607,0.07584944,0.00018337369
linustechtips,adult,0,6134,6070019,0.10353328,0.07119538,0.09353526,0.02233988
linustechtips,adult,0,6135,6792464,0.21068865,0.06658587,0.08099206,0.014406189
linustechtips,adult,0,6163,7871471,0.029694922,0.051527765,0.049695484,-0.0018322803
linustechtips,adult,0,6171,6680844,0.1281406,0.05408529,0.027293796,-0.026791492
linustechtips,adult,0,6181,7013289,0.07819203,0.05101632,0.045928653,-0.005087666
linustechtips,adult,0,6185,9865753,-0.065078065,0.053889453,0.04767852,-0.0062109344
linustechtips,adult,0,6198,8265208,0.16085973,0.04524899,0.052223925,0.0069749355
linustechtips,adult,0,6205,5381409,0.11179317,0.067833796,0.04839262,-0.019441176
linustechtips,adult,0,6206,14974506,0.04809986,0.07051492,0.045490272,-0.025024645
linustechtips,adult,0,6235,5523472,0.043938924,0.08465043,0.056397196,-0.028253231
linustechtips,adult,0,6239,5345196,0.05549577,0.07280031,0.050503455,-0.022296853
linustechtips,adult,0,6242,5086223,0.013089292,0.05862384,0.04113835,-0.017485488
linustechtips,adult,0,6249,5963551,0.07487686,0.054403298,0.045626733,-0.008776564
linustechtips,adult,0,6261,5365576,-0.122870415,0.04840535,0.057664055,0.009258706
linustechtips,adult,0,6273,5730889,0.07590631,0.058584735,0.05414903,-0.004435703
linustechtips,adult,0,6279,6032659,0.030674944,0.04920056,0.06627483,0.017074268
linustechtips,adult,0,6292,7251955,-0.02825195,0.059231382,0.085019805,0.025788423
linustechtips,adult,0,6319,6899851,-0.056252554,0.082642704,0.053942386,-0.028700318
linustechtips,adult,0,6322,9505472,0.12050929,0.08336426,0.0213111,-0.062053163
linustechtips,adult,0,6332,7516675,0.118682556,0.04519201,0.055675086,0.010483075
linustechtips,adult,0,6337,9691071,0.038243696,0.026795471,0.06172998,0.034934506
linustechtips,adult,0,6347,10252644,0.016855054,0.06246359,0.07213631,0.009672724
linustechtips,adult,0,6362,9923871,0.052320234,0.06977197,0.069425024,-0.00034694374
linustechtips,adult,0,6374,14043228,0.14193976,0.062406067,0.09570894,0.03330287
linustechtips,adult,0,6389,6260021,0.062793374,0.100985356,0.022873828,-0.07811153
linustechtips,adult,0,6415,7001542,0.17129624,0.034515027,0.054881,0.020365972
linustechtips,adult,0,6439,8688473,0.100599736,0.057013333,0.06154471,0.004531376
linustechtips,adult,0,6459,6047912,-0.025188284,0.08320529,0.06987951,-0.013325781
linustechtips,adult,0,6519,11564310,0.049631152,0.06880129,0.05547116,-0.013330132
linustechtips,adult,0,6520,10307578,0.07904095,0.07279656,0.061147865,-0.011648696
linustechtips,adult,0,6569,10857099,0.014337083,0.058198772,0.08829834,0.03009957
linustechtips,adult,0,6582,5215983,-0.008762406,0.07622034,0.063996226,-0.012224115
linustechtips,adult,0,6586,5404411,0.008053608,0.081246644,0.0676336,-0.013613045
linustechtips,adult,0,6595,5371696,0.07407193,0.06163596,0.07963252,0.01799656
linustechtips,adult,0,6603,7177768,-0.015069434,0.072724186,0.06639243,-0.0063317567
linustechtips,adult,0,6623,5804694,0.14356364,0.03865544,0.07895591,0.04030047
linustechtips,adult,0,6639,5972421,0.19966063,0.07895591,0.08210533,0.00314942
linustechtips,adult,0,6786,5182203,0.16086863,0.05806059,0.061775137,0.0037145466
linustechtips,adult,0,6808,41468344,0.083341986,0.08585555,0.06049695,-0.025358602
linustechtips,adult,0,6831,8215771,-0.0004468076,0.045403656,0.03907042,-0.0063332357
linustechtips,adult,0,6880,9334716,0.07654692,0.06770459,0.08295066,0.015246071
linustechtips,adult,0,6978,5108233,0.067294136,0.065723665,0.059553225,-0.0061704405
linustechtips,adult,0,6981,5670011,0.041905567,0.06807837,0.0574212,-0.010657169
linustechtips,adult,0,6985,5260204,0.055038244,0.07925973,0.046917208,-0.032342523
linustechtips,adult,0,6986,10797252,0.03352882,0.08431499,0.049291886,-0.0350231
linustechtips,adult,0,7004,6743984,-0.076078996,0.05204904,0.058057256,0.0060082152
linustechtips,adult,0,7008,7487779,0.22884788,0.05968918,0.054112997,-0.005576182
linustechtips,adult,0,7020,5090353,0.24200147,0.058057256,0.058538694,0.0004814379
linustechtips,adult,0,7069,18918611,0.21807176,0.046027232,0.069432646,0.023405414
markiplier,adult,0,995,32509728,0.017335704,0.05887891,0.04550601,-0.013372898
markiplier,adult,0,1784,20072449,0.11355758,0.08184586,0.07356978,-0.008276075
markiplier,adult,0,1865,128658551,0.15888225,0.070339784,0.041420855,-0.02891893
markiplier,adult,0,1868,57937979,0.08843511,0.07145782,0.049913827,-0.02154399
markiplier,adult,0,1870,42089483,0.12594645,0.06143434,0.05283465,-0.008599691
markiplier,adult,0,1872,37081336,0.08156901,0.05646186,0.046709858,-0.009752002
markiplier,adult,0,1878,41333483,-0.0033531208,0.05481363,0.06757278,0.012759149
markiplier,adult,0,1924,24740056,0.09986971,0.039008394,0.07828567,0.039277278
markiplier,adult,0,1932,74441806,0.06306793,0.06291974,0.087663166,0.024743423
markiplier,adult,0,1962,30023498,0.048619136,0.054912023,0.07785254,0.022940516
markiplier,adult,0,1968,31528189,0.02658369,0.059581656,0.09215553,0.032573875
markiplier,adult,0,2005,66541049,0.17681214,0.07385474,0.039704252,-0.034150485
markiplier,adult,0,2006,37433456,0.01242546,0.08140471,0.042989947,-0.03841476
markiplier,adult,0,2007,33844673,0.049286246,0.07934808,0.03813939,-0.04120869
markiplier,adult,0,2008,26795312,0.039290246,0.06871497,0.032600407,-0.036114562
markiplier,adult,0,2009,23425419,-0.06262051,0.064585224,0.03658535,-0.027999874
markiplier,adult,0,2010,36893255,0.12146439,0.054281656,0.027546378,-0.026735278
markiplier,adult,0,2058,28848612,0.06681459,0.027319992,0.07276373,0.045443743
markiplier,adult,0,2101,20070587,0.1506647,0.097778074,0.094860226,-0.0029178485
markiplier,adult,0,2106,20303749,0.17974904,0.09331865,0.06153814,-0.031780507
markiplier,adult,0,2111,31686596,0.091354676,0.0928007,0.046730783,-0.046069916
markiplier,adult,0,2113,33815094,0.057512913,0.09479683,0.04476626,-0.05003057
markiplier,adult,0,2200,49147437,0.14755571,0.062225174,0.10268156,0.04045639
markiplier,adult,0,2201,30079891,0.19661947,0.070985414,0.096727155,0.025741741
markiplier,adult,0,2202,26186253,0.12156614,0.07865231,0.089426145,0.010773838
markiplier,adult,0,2203,23351642,0.06429687,0.082711935,0.090268776,0.007556841
markiplier,adult,0,2205,21261725,0.12888631,0.092643954,0.09090135,-0.0017426014
markiplier,adult,0,2206,30213866,0.11009164,0.09746231,0.0956898,-0.001772508
markiplier,adult,0,2208,39087745,0.11275181,0.08897374,0.09814401,0.009170271
markiplier,adult,0,2227,19989095,0.018457543,0.0982587,0.084351294,-0.013907403
markiplier,adult,0,2263,22369010,0.14152953,0.08790105,0.100089975,0.012188926
markiplier,adult,0,2352,23983997,0.05470547,0.06900498,0.05847361,-0.010531373
markiplier,adult,0,2399,20079220,0.008592643,0.096729994,0.07562178,-0.021108218
markiplier,adult,0,2434,31207781,0.06737555,0.08332934,0.10297989,0.019650549
markiplier,adult,0,2440,54501093,0.13098288,0.09071309,0.0776547,-0.013058394
markiplier,adult,0,2442,26980001,0.080372415,0.10160713,0.07735531,-0.024251819
markiplier,adult,0,2444,25557970,0.13539234,0.1008734,0.0800426,-0.020830803
markiplier,adult,0,2446,28696799,0.105406374,0.094092354,0.07134211,-0.022750244
markiplier,adult,0,2447,29065717,0.14412165,0.09751348,0.06305166,-0.03446182
markiplier,adult,0,2448,38241722,0.06867615,0.10445364,0.070476465,-0.033977173
markiplier,adult,0,2450,29607012,0.13044395,0.10297989,0.06504797,-0.03793192
markiplier,adult,0,2462,30045517,0.019764958,0.07134211,0.08358758,0.012245469
markiplier,adult,0,2469,40770377,0.115635335,0.07377376,0.100562595,0.026788838
markiplier,adult,0,2494,57587371,0.06731395,0.06636713,0.049099214,-0.017267913
markiplier,adult,0,2526,22791455,0.061336964,0.06254456,0.06280351,0.00025894493
markiplier,adult,0,2559,378197928,0.027944647,0.026895458,0.07908612,0.05219066
markiplier,adult,0,2615,57517259,0.031162947,0.08194418,0.10464432,0.022700138
markiplier,adult,0,2787,33829911,0.03637658,0.04831524,0.07615086,0.027835619
markiplier,adult,0,2869,156373938,0.07458274,0.04940424,0.08327281,0.033868566
markiplier,adult,0,3066,22547513,0.1066074,0.06703643,0.08890868,0.021872252
markiplier,adult,0,3118,27019944,0.10392774,0.08795723,0.09178361,0.0038263798
markiplier,adult,0,3227,43729061,0.16499126,0.06951526,0.027373333,-0.042141926
markiplier,adult,0,3235,60572463,-0.03067562,0.0837077,0.011729776,-0.07197792
markiplier,adult,0,3236,36227669,-0.030250058,0.07898192,0.025607854,-0.053374067
markiplier,adult,0,3238,25327980,-0.02366813,0.0624624,0.05845362,-0.004008781
markiplier,adult,0,3239,25895338,-0.024716578,0.057002764,0.071768396,0.014765631
markiplier,adult,0,3240,27898990,-0.022223663,0.04232722,0.08179917,0.03947195
markiplier,adult,0,3263,20845425,-0.025274212,0.073402114,0.065857336,-0.0075447783
markiplier,adult,0,3271,34693888,0.16565335,0.03719008,0.06850887,0.03131879
markiplier,adult,0,3451,21691447,0.11271486,0.07574396,0.0577051,-0.018038858
markiplier,adult,0,3465,25099822,-0.017864622,0.0599618,0.06822524,0.008263443
markiplier,adult,0,3543,38474956,0.18094605,0.054371197,0.067016594,0.012645397
markiplier,adult,0,3575,39622848,0.17813687,0.10897633,0.08810135,-0.020874977
markiplier,adult,0,3688,28046676,0.15480188,0.075875595,0.0718635,-0.004012093
markiplier,adult,0,3749,20066321,0.073109195,0.05456455,0.05064466,-0.003919892
markiplier,adult,0,3822,25767918,0.18607005,0.07142855,0.07471441,0.003285855
markiplier,adult,0,3840,30860032,0.17345972,0.07243993,0.10973513,0.0372952
markiplier,adult,0,3846,21769760,0.17877118,0.081971064,0.10076463,0.018793568
markiplier,adult,0,3886,22911323,0.16908765,0.08594697,0.08536745,-0.00057952106
markiplier,adult,0,3931,32070991,0.008191967,0.052999,0.08731828,0.034319278
markiplier,adult,0,3932,22703057,0.0054345923,0.05281061,0.097174674,0.044364065
markiplier,adult,0,3938,20265677,0.2338193,0.067653306,0.07768337,0.010030061
markiplier,adult,0,3945,25912495,0.06351623,0.08731024,0.0523515,-0.03495874
markiplier,adult,0,3954,30253603,0.16066569,0.07768337,-0.0054335953,-0.08311696
markiplier,adult,0,4049,118331177,0.028845234,0.062005635,0.070440136,0.008434501
markiplier,adult,0,4063,40285171,0.15801874,0.05438527,0.07083444,0.016449172
markiplier,adult,0,4085,21551878,0.07919549,0.052763466,0.07579435,0.02303088
markiplier,adult,0,4125,23408177,-0.077944875,0.105893016,0.04804475,-0.057848267
markiplier,adult,0,4131,38507537,0.17129613,0.06818937,0.0405374,-0.02765197
markiplier,adult,0,4132,36519052,0.056926854,0.06607113,0.0390446,-0.02702653
markiplier,adult,0,4133,22582742,0.15317038,0.060290713,0.040790394,-0.019500319
markiplier,adult,0,4136,22475692,0.10127637,0.06144648,0.05195548,-0.009491
markiplier,adult,0,4143,38336022,0.025398003,0.05563422,0.09632412,0.040689904
markiplier,adult,0,4144,37103611,0.023785971,0.057133794,0.10308822,0.04595443
markiplier,adult,0,4162,32689539,0.18355633,0.101911224,0.07165138,-0.030259848
markiplier,adult,0,4184,34561844,0.19489062,0.073945194,0.082594946,0.008649752
markiplier,adult,0,4234,27753400,0.071878895,0.047205713,0.0828106,0.03560489
markiplier,adult,0,4257,27716054,0.21169725,0.08252222,0.100621715,0.018099494
markiplier,adult,0,4272,19977772,0.05011882,0.111393616,0.10225196,-0.009141654
markiplier,adult,0,4280,24067269,0.1591283,0.11072065,0.09717753,-0.0135431215
markiplier,adult,0,4289,30313931,0.17190048,0.09521346,0.10587449,0.010661036
markiplier,adult,0,4292,20053124,0.1878474,0.08633734,0.10261514,0.016277798
markiplier,adult,0,4333,23798977,-0.0023048054,0.0666342,0.08491707,0.018282868
markiplier,adult,0,4357,22185605,0.17332262,0.06121768,0.08054663,0.019328952
markiplier,adult,0,4384,29097633,0.04398355,0.08658037,0.06987613,-0.016704246
markiplier,adult,0,4407,19780812,0.1837384,0.07940375,0.089913584,0.010509834
markiplier,adult,0,4494,22515948,0.16080105,0.09536029,0.06908461,-0.02627568
markiplier,adult,0,4495,26091624,-0.03810723,0.10313107,0.0735895,-0.029541574
markiplier,adult,0,4517,32691359,0.16850142,0.08453003,0.09093867,0.0064086393
markiplier,adult,0,4519,44149519,0.031154059,0.08678174,0.105222076,0.018440336
markiplier,adult,0,4530,20159970,-0.00031058863,0.0868591,0.09073721,0.0038781092
markiplier,adult,0,4740,35575386,0.014234509,0.056982584,0.048551757,-0.008430827
markiplier,adult,0,4746,23194648,-0.027475934,0.06965006,0.073096834,0.0034467727
markiplier,adult,0,4748,25326976,0.12791479,0.055532165,0.07742654,0.021894373
markiplier,adult,0,4775,22525305,0.20269231,0.061782334,0.123017184,0.06123485
markiplier,adult,0,4778,22910323,0.19337893,0.087800525,0.094998874,0.0071983486
markiplier,adult,0,4803,28345399,0.116774574,0.081211574,0.08668108,0.0054695085
markiplier,adult,0,4820,20845081,0.08859252,0.081824884,0.077654235,-0.0041706488
markiplier,adult,0,4834,28364925,-0.105591215,0.08386202,0.08072897,-0.003133051
markiplier,adult,0,4894,21350597,0.2186938,0.06477424,0.09830339,0.033529155
markiplier,adult,0,5023,24158613,0.06928741,0.075953506,0.088822335,0.012868829
markiplier,adult,0,5058,47908592,0.16570178,0.05735417,0.11605223,0.05869806
markiplier,adult,0,5059,27637430,0.16846734,0.06382693,0.107107654,0.04328072
markiplier,adult,0,5060,24216315,0.16871986,0.062907636,0.10289747,0.039989837
markiplier,adult,0,5061,22046012,0.17645991,0.06644132,0.08838044,0.021939121
markiplier,adult,0,5062,20715300,0.17939329,0.07979621,0.07761734,-0.0021788701
markiplier,adult,0,5067,54379651,0.17974785,0.10873046,0.06391177,-0.044818684
markiplier,adult,0,5103,23684048,0.0189006,0.043175153,0.055422265,0.012247112
markiplier,adult,0,5115,26213771,0.09175099,0.05150732,0.04874061,-0.0027667098
markiplier,adult,0,5119,22565262,0.05550558,0.055422265,0.046441022,-0.008981243
markiplier,adult,0,5124,23712160,0.015469912,0.05406859,0.04544534,-0.00862325
markiplier,adult,0,5136,48928239,-0.039481282,0.050181884,0.064088404,0.01390652
markiplier,adult,0,5139,29812695,0.0008312913,0.046421256,0.068432644,0.022011388
markiplier,adult,0,5151,20193776,0.018286627,0.06023721,0.078440666,0.018203456
markiplier,adult,0,5221,20042678,-0.06011758,0.08279021,0.072028175,-0.010762036
markiplier,adult,0,5271,23514532,0.045725096,0.020597266,0.04538485,0.024787584
markwiens,adult,0,623,10449591,-0.18703799,-0.106325194,-0.084816374,0.02150882
markwiens,adult,0,747,13177656,0.02678574,-0.10647968,-0.07761388,0.0288658
markwiens,adult,0,763,11916120,-0.06530472,-0.07761388,-0.109459646,-0.031845763
markwiens,adult,0,772,15047098,-0.23315531,-0.08264467,-0.13195466,-0.049309984
markwiens,adult,0,786,22103753,-0.13648793,-0.14877361,-0.1074007,0.04137291
markwiens,adult,0,798,17503985,-0.05656337,-0.12138675,-0.074387476,0.046999276
markwiens,adult,0,808,26730210,-0.092611015,-0.076890595,-0.107454725,-0.03056413
markwiens,adult,0,810,9534265,-0.07145663,-0.084060006,-0.10381562,-0.019755617
markwiens,adult,0,819,13936391,-0.07737682,-0.097503886,-0.09966908,-0.0021651909
markwiens,adult,0,824,10690267,-0.12751544,-0.107454725,-0.095224105,0.01223062
markwiens,adult,0,827,20020306,-0.12536201,-0.095849074,-0.10616461,-0.010315537
markwiens,adult,0,829,9733029,-0.10573669,-0.09741588,-0.09368057,0.0037353113
markwiens,adult,0,846,10295537,-0.079605006,-0.08117754,-0.08885791,-0.0076803714
markwiens,adult,0,855,9838384,-0.12892108,-0.058693957,-0.10749725,-0.048803296
markwiens,adult,0,856,9476922,-0.09818312,-0.056463722,-0.10925187,-0.05278815
markwiens,adult,0,858,10569387,-0.061669383,-0.06485148,-0.11412609,-0.049274616
markwiens,adult,0,891,10880272,-0.092241436,-0.11418179,-0.078304306,0.03587748
markwiens,adult,0,899,10711682,0.05616453,-0.09777443,-0.059125323,0.03864911
markwiens,adult,0,900,18880362,-0.0801018,-0.083122395,-0.05471061,0.028411783
markwiens,adult,0,906,13330998,-0.1067863,-0.07733464,-0.06662727,0.010707371
markwiens,adult,0,973,11975518,-0.12779987,-0.040460836,-0.11106059,-0.07059975
markwiens,adult,0,981,9828754,-0.18116361,-0.072012156,-0.099517755,-0.027505599
markwiens,adult,0,1135,11702944,-0.013671402,-0.055212267,-0.060905214,-0.0056929477
markwiens,adult,0,1165,9152688,-0.07847804,-0.07936358,-0.09262682,-0.01326324
markwiens,adult,0,1185,11319543,-0.035463486,-0.087117165,-0.11365752,-0.026540354
markwiens,adult,0,1207,51916014,-0.14013925,-0.09665576,-0.07429271,0.022363052
markwiens,adult,0,1220,8851914,-0.08929586,-0.081604235,-0.05633553,0.025268704
markwiens,adult,0,1232,86867551,0.03194265,-0.07708171,-0.070005335,0.007076375
markwiens,adult,0,1316,11808389,0.08081406,-0.08108315,-0.06831189,0.012771256
markwiens,adult,0,1449,10798253,-0.0063868575,-0.081220895,-0.02489636,0.056324534
markwiens,adult,0,1573,15146445,-0.11381571,0.021432053,-0.033786878,-0.05521893
markwiens,adult,0,1574,9172378,-0.07502502,0.008654904,-0.027465338,-0.036120243
mattdavella,adult,0,198,4072626,0.002887005,0.048813913,0.04690608,-0.0019078329
mattdavella,adult,0,231,18031644,0.031439446,0.043906134,0.042433865,-0.0014722683
mattdavella,adult,0,235,6264761,0.004896987,0.050025817,0.027290296,-0.022735521
mattdavella,adult,0,237,6320667,0.2101078,0.0441314,0.021193111,-0.022938287
mattdavella,adult,0,254,4329418,0.034374733,0.02805285,0.063564554,0.035511702
mattdavella,adult,0,256,4537447,0.0812002,0.020545142,0.061967313,0.041422173
mattdavella,adult,0,260,11391454,0.09747805,0.02449686,0.06867383,0.044176966
mattdavella,adult,0,263,6604142,0.09425182,0.03250618,0.06273325,0.030227069
mattdavella,adult,0,269,5080049,0.12979771,0.05720302,0.06668847,0.00948545
mattdavella,adult,0,289,4159788,0.07901913,0.085886426,0.08975759,0.0038711652
mattdavella,adult,0,304,7192031,0.07178705,0.09023973,0.0475078,-0.042731933
mattdavella,adult,0,314,3897249,0.071688704,0.066375345,0.059214637,-0.0071607083
mattdavella,adult,0,393,10282549,-0.038710408,0.041323468,0.086182676,0.04485921
mattdavella,adult,0,407,6322291,0.07141638,0.07959447,0.08381592,0.004221447
mkbhd,adult,0,588,11202342,0.099857435,0.03257008,0.047244135,0.014674056
mkbhd,adult,0,842,11012909,0.1455487,0.062370162,0.057328217,-0.0050419457
mkbhd,adult,0,848,10585974,-0.0044249594,0.08178198,0.049900603,-0.03188138
mkbhd,adult,0,957,19373961,0.19555429,0.10944661,0.06635844,-0.043088168
mkbhd,adult,0,1012,22039053,-0.015076313,0.056745104,0.06117665,0.0044315457
mkbhd,adult,0,1033,15985530,0.06270963,0.062638134,0.056092326,-0.006545808
mkbhd,adult,0,1034,15344252,-0.05719576,0.061259016,0.06673333,0.005474314
mkbhd,adult,0,1088,11238652,0.054676283,0.030113947,0.04592611,0.015812162
mkbhd,adult,0,1104,23479071,0.10170403,0.04592611,0.052918494,0.006992385
mkbhd,adult,0,1105,16991306,0.026639972,0.0490388,0.053000927,0.0039621256
mkbhd,adult,0,1106,40255271,0.025893144,0.0414943,0.053734187,0.012239888
mkbhd,adult,0,1157,10895248,0.119093135,0.061415773,0.060244203,-0.0011715703
mkbhd,adult,0,1165,10484406,0.061176952,0.07568215,0.033285804,-0.042396344
mkbhd,adult,0,1206,18033965,-0.011848278,0.06360532,0.07097635,0.0073710233
mkbhd,adult,0,1241,10506633,0.057279058,0.045364086,0.06665402,0.021289933
mkbhd,adult,0,1270,11572481,-0.018718295,0.032580007,0.0783534,0.04577339
mkbhd,adult,0,1271,12536056,0.031648673,0.029376023,0.08303772,0.053661697
mkbhd,adult,0,1279,12966441,0.07557956,0.03705845,0.07518441,0.038125962
mkbhd,adult,0,1283,13783251,0.13350064,0.059977595,0.07259931,0.012621712
mkbhd,adult,0,1284,14580771,0.12968376,0.06870696,0.067846194,-0.0008607656
mkbhd,adult,0,1299,12892609,0.05838693,0.07259931,0.059269525,-0.013329782
