channel_id,video_id,title,published_text,length_seconds,views,is_live,description_snippet,is_commercial,has_emotional_title,num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay
UCvlE5gTbOvjiolFlEm-c_Ow,3LvL03U9F8I,Giant Dinosaurs in the House – Funny stories for kids,2 months ago,1982,8835128.0,False,,False,False,1,0.04168402777777778,False,211.99388888888888,107.12845160590278,57.624786778485706,99.1763408914453,0.09194878472222222,0.10038519965277778,0.06019965277777778,False
UCvlE5gTbOvjiolFlEm-c_Ow,A9gcIpnsZlw,Mike and Lea get a Surprise for $1,2 months ago,1133,5580337.0,False,,False,True,1,0.095712890625,False,216.22566840277779,118.91107964409723,64.52173640130853,112.22277898582396,0.030319010416666667,0.0361328125,0.02428927951388889,False
UCvlE5gTbOvjiolFlEm-c_Ow,othDdo-VnXc,Blockworld Survival with Chris and Michael,3 months ago,1290,29384102.0,False,,False,False,0,0.0,False,199.57776692708333,81.5711935763889,57.95258335464086,76.23162979525318,0.0255078125,0.02573784722222222,0.023958333333333335,False
UCvlE5gTbOvjiolFlEm-c_Ow,X7Y53AFtGZQ,Best Cardboard Adventures for kids,3 months ago,4018,17955729.0,False,,False,False,1,0.04604600694444445,True,201.556279296875,136.184267578125,60.9677626896415,110.45918685830367,0.11134548611111111,0.10732964409722222,0.09124891493055555,False
UCvlE5gTbOvjiolFlEm-c_Ow,cqTR56kupLw,Mike teaches Uncle to choose healthy food and stay fit,3 months ago,1225,5288139.0,False,,False,False,2,0.07448350694444444,True,222.33280924479166,142.2155859375,49.11534776790009,133.32998470906725,0.06265516493055556,0.060601128472222224,0.09384765625,False
UCvlE5gTbOvjiolFlEm-c_Ow,cdlEJ5vnB2M,Mike teaches Uncle not to cheat and tell truth,3 months ago,1196,13709101.0,False,,False,False,2,0.099619140625,False,214.3084353298611,126.86984917534723,67.34390165517188,121.55075759454924,0.037126736111111114,0.04031575520833333,0.020399305555555556,False
UCvlE5gTbOvjiolFlEm-c_Ow,8hhU-jyUxCo,Big Fun Adventure Collection with Chris and friends,3 months ago,1982,9591407.0,False,,False,False,2,0.04830837673611111,False,202.61140950520834,112.46473958333333,59.31986513960241,96.56012729789843,0.026203342013888888,0.02331271701388889,0.027880859375,False
UCvlE5gTbOvjiolFlEm-c_Ow,Wz--wtGlJtM,Mike becomes a pilot and saves his friends   best stories for kids,3 months ago,1260,16879025.0,False,,False,False,3,0.14935004340277777,True,199.87577256944445,131.86935112847223,49.99898216532209,107.10108460970274,0.050146484375,0.06376410590277778,0.04907769097222222,False
UCvlE5gTbOvjiolFlEm-c_Ow,ryn2v1m0iwA,Chris and friends - Useful stories about good behavior from their life,3 months ago,1144,4232218.0,False,,False,False,2,0.12765733506944443,True,218.89679361979168,124.49788628472223,62.923507798174015,130.0501782319552,0.02416775173611111,0.03561740451388889,0.018543836805555554,False
UCvlE5gTbOvjiolFlEm-c_Ow,SA8kwyIepzs,Chris and Mike visited MONSTER JAM show,3 months ago,1292,17497355.0,False,,False,False,2,0.007119140625,False,168.766943359375,83.4850173611111,70.88484449915022,66.8789028056008,0.12085394965277778,0.028841145833333335,0.15487738715277777,True
UCvlE5gTbOvjiolFlEm-c_Ow,ZzlK-R5Graw,Dinosaur Rescue Adventure and other funny stories for kids,3 months ago,3896,13947451.0,False,,False,False,3,0.057900390625,False,198.13058810763889,150.2100075954861,66.3922555910727,134.05316996462892,0.14864149305555555,0.13225911458333334,0.1450737847222222,False
UCvlE5gTbOvjiolFlEm-c_Ow,zKF8dFsJMmM,Cardboard Challenge for kids with Chris and Mike,4 months ago,1161,7446483.0,False,,False,False,1,0.067275390625,True,204.86413411458332,116.34865559895833,52.499563072758015,98.55693194176047,0.06922309027777777,0.039501953125,0.12997504340277777,False
UCvlE5gTbOvjiolFlEm-c_Ow,rjBae3OAF38,Kids turn into Superheroes - Christmas Toys story for children,4 months ago,1300,11674263.0,False,,False,False,2,0.084462890625,True,230.352216796875,140.91247395833332,60.96593123416933,153.36265335203916,0.02774848090277778,0.013758680555555555,0.022471788194444446,False
UCvlE5gTbOvjiolFlEm-c_Ow,nhkIV54orN0,Auntie helps kids to get ready for school,4 months ago,1077,11250511.0,False,,False,False,3,0.07000434027777777,True,213.747265625,119.5790115017361,60.55306809248294,110.34561589638766,0.06409071180555556,0.09652777777777778,0.03356662326388889,False
UCvlE5gTbOvjiolFlEm-c_Ow,2NW4Ye_BF7U,Creative Cardboard School Adventures with Chris and friends!,4 months ago,2118,2004823.0,False,,False,False,4,0.11673611111111111,True,194.794140625,164.91915690104167,59.15620186264535,127.13633841109959,0.09934027777777778,0.0677734375,0.07556423611111111,False
UCvlE5gTbOvjiolFlEm-c_Ow,MmsPeLGSbn8,Kids learn to be responsible,4 months ago,1264,57642851.0,False,,False,False,5,0.06043402777777778,True,223.49313368055556,128.0446723090278,54.829820033727714,129.75844492944458,0.04998914930555556,0.04642469618055556,0.035492621527777775,False
UCvlE5gTbOvjiolFlEm-c_Ow,yAwJ3vRieUY,Kids learn the importance of healthy food,4 months ago,1144,34943210.0,False,,False,False,2,0.06945421006944444,True,228.20737955729166,150.29096028645833,48.829978079472134,145.46939873394828,0.050660807291666665,0.04271918402777778,0.08804796006944444,False
