num_faces,max_face_ratio,has_open_mouth,brightness,saturation,contrast,colorfulness,edge_density,top_edge_density,bottom_edge_density,has_text_overlay,video_id
3,0.05640625,True,224.83779839409723,145.1185134548611,51.14998771411482,137.34378388149577,0.11482747395833333,0.1449652777777778,0.064013671875,False,IPPMUUNe-Bs
2,0.03135850694444445,True,182.87974609375,165.56638780381945,68.34835374260567,130.9858964150076,0.03823133680555556,0.033783637152777775,0.038519965277777776,False,5pv7bGfKhf0
1,0.06836046006944445,True,208.06064887152777,169.95068250868056,54.584905462672666,161.72192146043022,0.0725900607638889,0.051774088541666666,0.06678059895833334,False,m-x-MnL4e1s
2,0.03917100694444445,False,222.46096245659723,194.0072482638889,57.14602440103984,186.803553769227,0.03421440972222222,0.030897352430555556,0.020751953125,False,28hxtdax69o
1,0.060947265625,True,209.46748697916667,99.92467230902778,68.60082035708889,82.86659347823255,0.06324001736111111,0.05424262152777778,0.05553927951388889,False,uz022saE0mY
1,0.023129340277777778,False,221.4529806857639,90.85094618055555,59.95578289413428,96.94231622816119,0.04791558159722222,0.036214192708333336,0.029931640625,False,OUOmMSw-Fag
1,0.08690212673611111,False,179.545068359375,106.64255859375,65.13967860670542,93.04450409903212,0.042707248263888886,0.05961371527777778,0.030479600694444445,False,JlxzgM9SKgY
3,0.11320421006944445,True,192.91108723958334,110.338984375,39.838741879210886,88.21451423769378,0.042495659722222225,0.03327365451388889,0.055088975694444445,False,xEqDOXymjZ4
3,0.029184027777777777,True,202.00732096354167,124.24763020833333,78.72983847700391,102.02267944371813,0.09535807291666666,0.055571831597222225,0.2093532986111111,True,kE3e5qTAiTY
4,0.09442816840277778,True,150.6674164496528,136.98613606770834,51.405954129917234,108.1871985559631,0.07013346354166666,0.05146484375,0.05579969618055555,False,TIhJMaBfOik
1,0.08265625,False,222.3312348090278,87.97678168402778,55.01145122782989,90.12197975256008,0.03969292534722222,0.07600368923611112,0.026904296875,False,sE6pvYcpUhk
3,0.129150390625,True,208.53296766493057,119.08005967881944,55.04658519311574,104.78322150000304,0.06904622395833333,0.06268988715277778,0.048350694444444446,False,KoKwAvymrk8
5,0.041259765625,False,213.98479166666667,142.30325520833333,55.31251928781083,134.58585264292142,0.06820855034722222,0.054345703125,0.07306315104166666,False,NXhpDEhOuCI
2,0.03135850694444445,False,210.44733506944445,190.18560438368056,50.2687652199842,165.09184444216027,0.061499565972222225,0.025347222222222222,0.08728298611111111,False,jTqRevnLY0A
1,0.029541015625,True,230.68067925347222,108.78428819444444,33.13988848855146,112.52708816637931,0.014697265625,0.008447265625,0.004812282986111111,False,cqOEZAnpZCU
2,0.015625,False,222.35947591145833,89.23924262152778,44.94481397212521,95.12834501275239,0.027158203125,0.025010850694444444,0.018760850694444445,False,23YGjzPUloo
4,0.04694444444444444,False,231.30180989583334,164.26418619791667,46.65544348314269,175.2267549236744,0.07231011284722222,0.064990234375,0.06047634548611111,False,I4AsiP04kuA
1,0.021267361111111112,False,224.845595703125,133.09995768229166,50.673824175940894,133.30799078447745,0.05762152777777778,0.04028862847222222,0.05439995659722222,False,SaxoN7HBTXY
2,0.0284765625,True,180.13473524305556,134.90213107638888,53.27799742431605,106.68498536802932,0.07903103298611111,0.1127658420138889,0.06946072048611111,False,XYZP0DtUSXA
1,0.0066015625,False,214.70773654513889,140.51610460069443,62.49930203638413,123.87797613243663,0.06009548611111111,0.04659288194444444,0.053304036458333336,False,dZKOc_I1r48
3,0.08385850694444444,True,210.5268315972222,188.40483940972223,50.79708109371707,166.38949172581255,0.03518988715277778,0.03462456597222222,0.024875217013888888,False,-ja-gY5xo9g
1,0.017501085069444443,False,220.50170464409723,172.66387369791667,49.48252454431688,169.71211658717422,0.03449652777777778,0.026231553819444444,0.039849175347222224,False,wKTC45A-D-U
2,0.05591254340277778,True,224.40122504340277,164.509462890625,49.883264283016466,161.92861637501153,0.05329427083333333,0.05552300347222222,0.02402886284722222,False,o_ob0aPS7-Q
12,0.0066015625,True,208.14146918402778,194.46916666666667,44.3813338090474,171.9071214596753,0.10328450520833334,0.10383029513888889,0.139892578125,False,JFpJ9u-LNI4
2,0.008594835069444445,False,134.01089952256945,191.64793402777778,52.09708144996314,119.7683057303048,0.05283311631944444,0.06480577256944445,0.04171549479166667,False,smer0I8ib3Y
4,0.067275390625,True,209.70197157118056,188.12834418402778,50.65438738149797,169.2889395023487,0.045856119791666664,0.021761067708333335,0.030523003472222223,False,kWfXdWg29tY
1,0.051566840277777776,True,198.98986002604167,129.22383246527778,63.581296874455326,126.2574787757203,0.05871853298611111,0.03600802951388889,0.035302734375,False,Yppgtexgnrc
2,0.077353515625,True,227.28267686631943,160.0629177517361,40.517119278997484,168.24533476005382,0.04798502604166666,0.01669921875,0.05474717881944444,False,BflYVPHQuTc
